prediction,price
11987.724923947097,16499
21982.17912373744,25046
22201.79179923255,17000
22201.79179923255,20994
21696.49347713891,24695
21696.49347713891,24695
21696.49347713891,24695
14560.68220443986,17488
14090.320625728771,16187
14274.99655784133,18200
17089.33222375742,13998
14210.166669617736,13096
22420.82036893736,18918
11866.239354774472,9350
20431.987371444957,14309
20431.987371444957,14498
20431.987371444957,13564
20431.987371444957,13737
20431.987371444957,13737
20431.987371444957,13989
20431.987371444957,14085
20431.987371444957,14336
20431.987371444957,14999
20431.987371444957,14999
20431.987371444957,15162
22201.79179923255,22990
22201.79179923255,22380
21982.17912373744,26045
9693.711660231396,3995
12803.552108620035,8988
9693.711660231396,8477
22184.026442625567,23545
23020.909950605714,24671
23020.909950605714,24848
23020.909950605714,25535
23020.909950605714,25768
22184.026442625567,25965
22184.026442625567,26410
22230.129164121685,27800
22184.026442625567,28605
23020.909950605714,35260
23020.909950605714,28105
22230.129164121685,29860
22230.129164121685,36570
22907.75632128028,27200
22230.129164121685,28795
22230.129164121685,31302
22230.129164121685,31545
22907.75632128028,24855
22230.129164121685,33199
22907.75632128028,25779
22230.129164121685,29519
22230.129164121685,28086
23020.909950605714,28278
22230.129164121685,32772
22230.129164121685,34456
23137.624628474885,26130
23024.470999149453,25743
22346.843841990856,28795
23024.470999149453,23429
22184.026442625567,30179
23020.909950605714,28405
23020.909950605714,35170
27700.66265975031,28370
27987.961047985693,28875
27700.66265975031,34490
27987.961047985693,32140
27987.961047985693,27995
28101.114677311125,22550
27987.961047985693,21045
27310.333890827096,30850
28217.829355180296,38060
28217.829355180296,30850
28104.675725854864,25495
9400.521129565517,6995
22005.78275080084,22500
22285.866413582124,21977
29752.10449795466,12637
19227.9672523702,12460
19227.9672523702,13235
20197.243257938357,9924
20197.243257938357,11600
20197.243257938357,12376
19341.12088169563,15890
20197.243257938357,14813
21982.17912373744,20948
21982.17912373744,20949
22865.378219094633,19396
22978.531848420065,20640
22187.751061936036,23013
22978.531848420065,25903
22187.751061936036,17150
22184.026442625567,18525
22865.378219094633,22140
22184.026442625567,26230
22580.867716930126,26390
22187.751061936036,15965
22187.751061936036,17124
22978.531848420065,17859
22978.531848420065,20844
22978.531848420065,20983
22187.751061936036,22605
22865.378219094633,15394
22865.378219094633,15404
22865.378219094633,15944
22865.378219094633,15944
22865.378219094633,15944
22865.378219094633,15944
22865.378219094633,15994
22187.751061936036,17180
22187.751061936036,17180
22865.378219094633,17330
22865.378219094633,17330
22978.531848420065,24161
22865.378219094633,22416
22187.751061936036,25895
22187.751061936036,26090
22187.751061936036,26390
22187.751061936036,14032
22187.751061936036,14032
22187.751061936036,15733
22187.751061936036,15881
22978.531848420065,16995
22865.378219094633,22140
22865.378219094633,22242
22865.378219094633,22242
22865.378219094633,16827
22865.378219094633,21627
22978.531848420065,25140
22978.531848420065,29285
22978.531848420065,29700
22978.531848420065,20670
22978.531848420065,26350
22865.378219094633,15944
22187.751061936036,21270
22187.751061936036,20795
22978.531848420065,22671
22187.751061936036,23494
22187.751061936036,20817
22187.751061936036,21270
22187.751061936036,15733
22187.751061936036,20795
22978.531848420065,21100
22865.378219094633,16827
22865.378219094633,24204
22187.751061936036,20710
22187.751061936036,22637
22187.751061936036,22637
22187.751061936036,14032
22865.378219094633,18012
22187.751061936036,17124
22187.751061936036,20822
22865.378219094633,22135
22187.751061936036,14032
22187.751061936036,15733
22187.751061936036,15733
22865.378219094633,15944
22865.378219094633,15994
22865.378219094633,18012
22187.751061936036,21263
22187.751061936036,20514
22187.751061936036,15260
22184.026442625567,20500
22184.026442625567,27945
22184.026442625567,25475
22184.026442625567,25195
22184.026442625567,29425
22184.026442625567,21445
22184.026442625567,23031
22184.026442625567,25560
23020.909950605714,27059
23137.624628474885,23140
13591.24786918339,13224
10961.698754021885,10990
14073.55356759053,15875
14073.55356759053,10995
13760.376525919322,14795
13067.213212351648,14988
8215.408601744857,6500
