prediction,price
22088.638169907117,16439
21982.17912373744,16448
22088.638169907117,17754
22088.638169907117,23681
21696.49347713891,21580
21696.49347713891,24545
22088.638169907117,17998
11143.592568996039,6999
21982.17912373744,25537
21982.17912373744,18263
9751.277669441055,6333
12144.373503793639,6455
15682.717662759716,12995
8399.740194767917,7999
22230.129164121685,26539
22230.129164121685,26540
22907.75632128028,30402
22230.129164121685,30494
22230.129164121685,31444
22230.129164121685,32128
22230.129164121685,32280
22907.75632128028,32400
23020.909950605714,32781
22230.129164121685,34269
22230.129164121685,34665
22230.129164121685,28640
22230.129164121685,32610
23020.909950605714,29810
22230.129164121685,33465
23020.909950605714,29515
22230.129164121685,19730
22230.129164121685,20176
22230.129164121685,22650
22230.129164121685,30255
23020.909950605714,29790
23020.909950605714,29805
23020.909950605714,28100
23020.909950605714,28220
23020.909950605714,32500
22230.129164121685,29895
22346.843841990856,21260
23137.624628474885,29475
22346.843841990856,19794
22346.843841990856,19704
22346.843841990856,27060
23137.624628474885,28640
23137.624628474885,31745
23024.470999149453,30401
23137.624628474885,29160
23137.624628474885,37170
23137.624628474885,31645
22907.75632128028,26279
23020.909950605714,27560
22184.026442625567,28310
23020.909950605714,27360
23020.909950605714,28860
22230.129164121685,26707
27700.66265975031,21451
27310.333890827096,25701
27310.333890827096,26719
27310.333890827096,28128
27310.333890827096,28300
27310.333890827096,28568
27310.333890827096,29949
27310.333890827096,30177
27310.333890827096,19870
27310.333890827096,20115
27310.333890827096,20885
27310.333890827096,20885
27310.333890827096,25195
28101.114677311125,29730
27310.333890827096,21755
27700.66265975031,29708
27310.333890827096,22995
27310.333890827096,24180
28101.114677311125,24655
27700.66265975031,18615
27700.66265975031,22153
27700.66265975031,22903
27700.66265975031,24033
27427.048568696267,19388
27427.048568696267,20871
27427.048568696267,21210
27427.048568696267,21551
27427.048568696267,27296
27427.048568696267,30155
27427.048568696267,30250
27427.048568696267,31900
27427.048568696267,21220
28217.829355180296,27560
27700.66265975031,20808
27700.66265975031,23198
27427.048568696267,29870
27427.048568696267,23846
27700.66265975031,24947
28217.829355180296,29595
27700.66265975031,21880
28104.675725854864,19193
28104.675725854864,19414
28217.829355180296,25227
27427.048568696267,29200
27427.048568696267,29619
27427.048568696267,29875
27427.048568696267,29982
27427.048568696267,30514
28104.675725854864,24300
28104.675725854864,19193
27427.048568696267,21602
28104.675725854864,19414
28104.675725854864,19414
28217.829355180296,25380
28104.675725854864,22361
28217.829355180296,26215
9400.521129565517,1500
17355.615599933546,32998
17472.330277802717,29955
21925.205353090165,21999
22405.71245747109,18920
21925.205353090165,21990
20197.243257938357,10995
20197.243257938357,18302
19538.064653111956,17293
22201.79179923255,18685
22201.79179923255,18685
22187.751061936036,19676
22187.751061936036,19991
22187.751061936036,21540
22865.378219094633,21685
22865.378219094633,21858
22865.378219094633,22677
22187.751061936036,23939
22187.751061936036,23939
22978.531848420065,25265
22978.531848420065,25265
22978.531848420065,25265
22978.531848420065,25265
22187.751061936036,25634
22978.531848420065,25735
22978.531848420065,26878
22978.531848420065,26390
22187.751061936036,27495
22184.026442625567,24348
22184.026442625567,24348
22184.026442625567,24348
22187.751061936036,20239
22187.751061936036,26385
22978.531848420065,26444
22978.531848420065,26844
22187.751061936036,18594
22187.751061936036,20945
22184.026442625567,23483
22187.751061936036,24088
22187.751061936036,24131
22187.751061936036,27025
22187.751061936036,18147
22187.751061936036,18594
22187.751061936036,18594
22187.751061936036,18594
22187.751061936036,25771
22978.531848420065,26964
22187.751061936036,28790
22978.531848420065,26361
22978.531848420065,30590
22184.026442625567,23077
22184.026442625567,25472
22978.531848420065,25695
22978.531848420065,26740
22978.531848420065,25695
22978.531848420065,27890
22978.531848420065,28490
22187.751061936036,27949
22184.026442625567,22455
22187.751061936036,27949
22978.531848420065,26455
22978.531848420065,26844
22978.531848420065,27990
22978.531848420065,24777
22187.751061936036,27949
22865.378219094633,25899
22187.751061936036,27110
22865.378219094633,28608
22978.531848420065,24788
22184.026442625567,20535
22187.751061936036,18519
22187.751061936036,19287
22187.751061936036,19287
22187.751061936036,19287
22187.751061936036,19287
22187.751061936036,19674
22187.751061936036,22170
22187.751061936036,22170
22187.751061936036,22600
22187.751061936036,25174
22187.751061936036,25174
22187.751061936036,25174
22187.751061936036,25174
22187.751061936036,25249
22865.378219094633,21740
22978.531848420065,21070
22184.026442625567,25074
22184.026442625567,21335
22184.026442625567,21335
22230.129164121685,21141
23137.624628474885,26295
23137.624628474885,30613
23137.624628474885,22178
11880.957621505555,5999
10961.698754021885,8495
11014.708883937416,11999
14073.55356759053,16999
14068.798590870181,11400
10878.128526741866,9495
7515.262866791637,9900
16532.043350222775,16800
13150.783439631667,13995
16515.748687974683,20750
14068.798590870181,13990
13936.973210394981,17890
13760.376525919322,14500
15682.717662759716,16851
15625.151653550058,9921
12803.552108620035,11539
17313.237497747898,19699
17309.51287843743,12950
17309.51287843743,17995
11602.45008059603,12937
11602.45008059603,6495
17826.32083374358,25995
17826.32083374358,25995
17826.32083374358,19799
17713.167204418147,18995
17313.237497747898,18672
17309.51287843743,17998
17313.237497747898,17995
17313.237497747898,13597
17826.32083374358,17799
17826.32083374358,18799
17313.237497747898,16995
17309.51287843743,17995
17313.237497747898,16875
17313.237497747898,21988
17608.603185801516,15500
17313.237497747898,19995
17533.890073914696,17497
17608.603185801516,16500
14729.43763166183,17995
14729.43763166183,12433
14421.015566710972,15995
14221.790148874996,10900
11677.16319248285,7908
11602.45008059603,14500
11677.16319248285,9995
8040.280945752833,9999
7692.362581290088,5995
8385.195241717262,6995
7831.539510926215,5499
7483.62114646347,7900
14534.878475886046,17988
14434.071943608214,19995
14729.43763166183,17742
17309.51287843743,17777
14434.071943608214,12999
14434.071943608214,13895
8037.276877254516,8300
14322.513610258491,13990
11477.937774646874,7900
11653.37434791719,12900
17692.982853969515,14990
17309.51287843743,15995
14430.347324297743,14995
14284.742658712175,13249
14284.742658712175,11999
17802.531989177918,14981
14630.93567520935,16900
14430.347324297743,17000
14410.283099042555,14995
14410.283099042555,14995
11578.66123603037,11899
17985.4136137984,17497
17472.330277802717,19495
17767.695965856336,15800
17767.695965856336,16828
17767.695965856336,15929
17472.330277802717,14995
17767.695965856336,15800
14430.347324297743,18995
14813.81729982983,16950
14593.164723663034,15995
14888.53041171665,14500
14888.53041171665,12047
14813.81729982983,12800
14593.164723663034,15500
14505.395234878972,14490
14580.108346765792,14295
14221.790148874996,14000
11477.937774646874,14888
8037.276877254516,6995
8100.2293870916965,7525
12067.236210235435,11395
13942.814358811087,12900
20288.514535911523,17384
22201.79179923255,31140
22201.79179923255,31318
21982.17912373744,17660
21982.17912373744,17660
21982.17912373744,17660
21982.17912373744,19686
21982.17912373744,19686
22088.638169907117,17696
22088.638169907117,17696
22088.638169907117,17696
22088.638169907117,17696
21982.17912373744,17660
21982.17912373744,17660
21982.17912373744,17660
21982.17912373744,17660
21982.17912373744,17660
21982.17912373744,19040
22088.638169907117,17696
22088.638169907117,18908
21982.17912373744,17660
22907.75632128028,23772
22907.75632128028,27565
23024.470999149453,29270
22230.129164121685,26585
22230.129164121685,26980
22907.75632128028,23268
22230.129164121685,26440
22230.129164121685,32225
22230.129164121685,23535
22184.026442625567,24271
22184.026442625567,23627
22184.026442625567,25555
23137.624628474885,26994
23137.624628474885,28511
27310.333890827096,24889
27310.333890827096,25225
27310.333890827096,25488
27310.333890827096,25653
27703.450545821186,26689
27703.450545821186,26944
27703.450545821186,26944
27703.450545821186,27165
27987.961047985693,27189
27703.450545821186,27280
27700.66265975031,27574
27703.450545821186,28904
28101.114677311125,29056
27703.450545821186,29069
27310.333890827096,29695
27310.333890827096,29861
27700.66265975031,31510
27987.961047985693,31534
27703.450545821186,32151
27987.961047985693,33967
27987.961047985693,35459
27310.333890827096,36435
27310.333890827096,36970
28101.114677311125,38565
28101.114677311125,38565
27703.450545821186,27495
27703.450545821186,27495
27703.450545821186,27495
27987.961047985693,34791
27310.333890827096,30192
28101.114677311125,31477
28101.114677311125,31477
28101.114677311125,32397
28101.114677311125,35189
28101.114677311125,35869
27310.333890827096,20099
27700.66265975031,24912
27310.333890827096,27489
27310.333890827096,28699
27310.333890827096,19490
27310.333890827096,22245
27310.333890827096,27664
27310.333890827096,27664
27310.333890827096,30974
27310.333890827096,30974
28101.114677311125,31585
27310.333890827096,32870
27310.333890827096,32870
27310.333890827096,32870
28101.114677311125,37070
28101.114677311125,37340
28101.114677311125,31582
28101.114677311125,34549
27310.333890827096,32870
28101.114677311125,29900
28101.114677311125,26611
28101.114677311125,26711
28101.114677311125,37050
28217.829355180296,32812
28217.829355180296,32340
28217.829355180296,32340
28217.829355180296,32440
28217.829355180296,27208
28217.829355180296,32242
27700.66265975031,27843
27310.333890827096,26964
27987.961047985693,22705
28101.114677311125,23914
28101.114677311125,23066
28101.114677311125,27302
28101.114677311125,25025
27310.333890827096,25205
27310.333890827096,25205
27310.333890827096,27572
27310.333890827096,27572
28101.114677311125,24279
28101.114677311125,24932
28101.114677311125,24932
28101.114677311125,25563
27703.450545821186,26743
28101.114677311125,27071
28101.114677311125,28588
27703.450545821186,28805
27310.333890827096,28942
27310.333890827096,28993
28101.114677311125,29510
27700.66265975031,30163
27310.333890827096,31575
27310.333890827096,24605
27310.333890827096,24605
27310.333890827096,24999
27310.333890827096,27296
27310.333890827096,27813
27987.961047985693,24993
27987.961047985693,29430
27987.961047985693,25350
28101.114677311125,26921
27987.961047985693,28829
27987.961047985693,29307
27310.333890827096,25455
27310.333890827096,25829
27310.333890827096,27245
27310.333890827096,27545
27310.333890827096,27545
28101.114677311125,28464
27703.450545821186,33135
27703.450545821186,33335
27987.961047985693,25393
27987.961047985693,25393
27987.961047985693,25774
27987.961047985693,26427
27987.961047985693,27466
28101.114677311125,31105
27987.961047985693,33062
27310.333890827096,24605
27310.333890827096,22700
27987.961047985693,29205
27987.961047985693,29211
28101.114677311125,29847
28101.114677311125,31290
28101.114677311125,31975
28101.114677311125,32348
27703.450545821186,33300
28217.829355180296,30932
27427.048568696267,21580
27700.66265975031,30290
27700.66265975031,26080
27700.66265975031,26080
27700.66265975031,26675
27700.66265975031,29935
27700.66265975031,30845
27700.66265975031,32095
27700.66265975031,32095
27427.048568696267,29496
27427.048568696267,27850
27427.048568696267,28477
28104.675725854864,30492
27427.048568696267,27809
27427.048568696267,30176
28217.829355180296,24480
28217.829355180296,28671
28104.675725854864,25059
27427.048568696267,24453
27820.165223690357,24599
28104.675725854864,26604
27781.31753067989,30181
27781.31753067989,26174
27781.31753067989,26199
27781.31753067989,26199
27781.31753067989,26293
27781.31753067989,26293
28644.73326988601,26299
27781.31753067989,28549
27781.31753067989,28642
27781.31753067989,28642
27781.31753067989,28642
27781.31753067989,28642
27781.31753067989,28642
27781.31753067989,30973
27781.31753067989,30973
27781.31753067989,30973
28958.93423693543,31323
27781.31753067989,33875
27781.31753067989,33969
27781.31753067989,33969
27781.31753067989,33969
27781.31753067989,33969
27781.31753067989,33969
28644.73326988601,34645
27781.31753067989,26392
27781.31753067989,26392
27781.31753067989,29015
27781.31753067989,31620
27781.31753067989,31620
27781.31753067989,31620
28644.73326988601,31715
28958.93423693543,28992
28644.73326988601,29206
28644.73326988601,29300
28644.73326988601,29300
28644.73326988601,29300
28644.73326988601,29300
28644.73326988601,29350
28644.73326988601,29831
28644.73326988601,31655
28644.73326988601,31655
28644.73326988601,31655
28958.93423693543,34225
28644.73326988601,34680
28644.73326988601,34680
28644.73326988601,35078
28958.93423693543,26798
28958.93423693543,27770
28958.93423693543,26548
28958.93423693543,26548
28958.93423693543,26642
28958.93423693543,26798
28958.93423693543,29148
28958.93423693543,31229
28958.93423693543,31573
28958.93423693543,34318
28958.93423693543,31323
28958.93423693543,34319
27781.31753067989,29265
27781.31753067989,29265
27781.31753067989,29265
27781.31753067989,31525
27781.31753067989,31525
27781.31753067989,31620
27781.31753067989,31620
27781.31753067989,31620
27781.31753067989,34645
28958.93423693543,29148
28644.73326988601,29620
28644.73326988601,31885
28958.93423693543,26798
28958.93423693543,27270
28644.73326988601,29160
29075.648914804602,32770
29075.648914804602,32670
29075.648914804602,32770
28761.44794775518,32670
27898.032208549062,28524
28761.44794775518,32770
28644.73326988601,26032
27781.31753067989,29063
28644.73326988601,29339
28644.73326988601,27694
28958.93423693543,25639
28644.73326988601,26135
28644.73326988601,26170
28644.73326988601,26170
28644.73326988601,29478
28958.93423693543,25225
28958.93423693543,27935
28958.93423693543,25504
28958.93423693543,26288
27781.31753067989,23639
27781.31753067989,29443
28958.93423693543,23527
28958.93423693543,31525
29075.648914804602,25225
29075.648914804602,25640
28761.44794775518,25225
5004.551160569722,1200
9982.56033630683,9950
16360.397921518266,12995
14924.942114448064,20777
21197.321203696098,20880
21202.076180416447,19353
21182.287974308976,26594
17721.584888539048,24450
21131.44116262742,24999
6358.118319874176,8500
16075.133506549624,16991
15327.722509563982,16500
9291.718497628686,9775
10143.693513230963,8500
5446.094816072053,6495
17089.33222375742,15938
14252.260139489,14934
11232.605342325576,11695
14410.283099042555,16995
17309.51287843743,20900
14888.53041171665,18999
17309.51287843743,19900
14705.64878709617,16666
14705.64878709617,18999
14430.347324297743,16950
14430.347324297743,15990
14705.64878709617,17900
17985.4136137984,21508
17767.695965856336,18300
17767.695965856336,18999
17767.695965856336,18499
17767.695965856336,18997
14888.53041171665,14999
14580.108346765792,15997
22335.984462176042,26988
22335.984462176042,25799
22335.984462176042,22450
22043.55370234716,21990
21822.90112618036,25998
22118.26681423398,21999
21923.707658458192,22500
18078.10262609854,22991
18078.10262609854,24995
18078.10262609854,22991
18180.406853008346,23999
18178.909158376373,21988
18373.46831415216,21999
22285.866413582124,22500
22405.71245747109,23999
22106.589283078672,28871
18481.63682688582,19275
18556.34993877264,18000
18260.984250719022,17368
11767.0723477803,20495
12062.438035833917,17991
11767.0723477803,19995
22005.78275080084,21985
11477.937774646874,17748
21822.90112618036,29988
22222.83083285061,24995
22335.984462176042,28888
22335.984462176042,28950
22222.83083285061,29800
22169.151735712952,24695
18260.984250719022,21125
27978.360110238656,33448
27868.115004096726,30580
18676.049047287757,18953
18194.89477718662,18116
22005.860224019747,25981
23022.49415765611,31100
22122.57490188892,28421
22122.57490188892,29950
22122.57490188892,28991
22708.293190606688,27484
22122.57490188892,30976
22122.57490188892,29941
22603.729171990057,25999
22122.57490188892,26991
18858.930671908238,26603
18858.930671908238,20949
