prediction,price
22226.43532696764,17995
21982.17912373744,19119
21982.17912373744,15208
22201.79179923255,24547
22201.79179923255,27079
17381.762983586304,13998
14274.99655784133,8995
22592.058773256027,16822
19227.9672523702,14199
19227.9672523702,14633
19227.9672523702,15176
19227.9672523702,14363
21696.49347713891,22000
22088.638169907117,22990
22088.638169907117,22990
21804.12766774261,26045
21982.17912373744,20433
21982.17912373744,20533
21982.17912373744,20783
22201.79179923255,22990
21982.17912373744,22350
21982.17912373744,22580
11839.22037504972,10300
12292.631027010328,8995
8399.740194767917,5495
14548.897836028642,12845
15682.717662759716,12995
14435.744206703212,12336
22623.245819115775,27740
22623.245819115775,28540
22623.245819115775,30035
22623.245819115775,30655
22623.245819115775,31705
22623.245819115775,31705
22623.245819115775,32205
22623.245819115775,32205
22623.245819115775,32690
22623.245819115775,33465
22623.245819115775,34655
22623.245819115775,34655
22623.245819115775,35005
22623.245819115775,35005
22230.129164121685,24237
23020.909950605714,26136
22184.026442625567,28109
22623.245819115775,26940
23020.909950605714,24990
23020.909950605714,24990
22346.843841990856,24128
23137.624628474885,26595
27700.66265975031,18610
27310.333890827096,20458
27310.333890827096,20632
27310.333890827096,22791
27700.66265975031,27559
27700.66265975031,33555
27310.333890827096,26410
27987.961047985693,27361
27700.66265975031,19655
27987.961047985693,22257
27700.66265975031,18410
27700.66265975031,20450
27700.66265975031,21275
27700.66265975031,19775
27700.66265975031,21125
27700.66265975031,22025
27700.66265975031,19460
27700.66265975031,20450
27700.66265975031,22270
27700.66265975031,24230
28104.675725854864,28286
5386.312224749309,5900
9400.521129565517,5900
21889.06807293167,23625
22518.866086796523,24495
10451.73685450601,6995
20197.243257938357,14531
20197.243257938357,15890
20197.243257938357,16142
20431.987371444957,17395
19341.12088169563,17395
19341.12088169563,16897
19341.12088169563,16897
20197.243257938357,12857
19341.12088169563,17095
22201.79179923255,22725
22865.378219094633,18565
22865.378219094633,19169
22187.751061936036,20983
22187.751061936036,20983
22978.531848420065,21624
22184.026442625567,21953
22865.378219094633,22290
22184.026442625567,22414
22184.026442625567,22414
22978.531848420065,22485
22978.531848420065,22644
22184.026442625567,22967
22978.531848420065,23388
22184.026442625567,23429
22184.026442625567,23429
22184.026442625567,24241
22865.378219094633,24685
22978.531848420065,24981
22184.026442625567,25555
22184.026442625567,25717
22580.867716930126,27890
22580.867716930126,27890
22580.867716930126,28385
22184.026442625567,28679
22184.026442625567,28679
22978.531848420065,30285
22865.378219094633,21000
22865.378219094633,24273
22187.751061936036,15271
22580.867716930126,22790
22580.867716930126,22790
22978.531848420065,26090
22978.531848420065,26390
22865.378219094633,19940
22865.378219094633,20513
22865.378219094633,21173
22978.531848420065,24685
22865.378219094633,25531
22580.867716930126,25695
22580.867716930126,26145
22978.531848420065,26490
22978.531848420065,28010
22978.531848420065,29140
22187.751061936036,19710
22580.867716930126,24195
22978.531848420065,24685
22978.531848420065,24685
22187.751061936036,25215
22580.867716930126,26145
22187.751061936036,26715
22978.531848420065,20949
22978.531848420065,20949
22187.751061936036,20995
22978.531848420065,21161
22580.867716930126,21440
22978.531848420065,22356
22978.531848420065,24330
22187.751061936036,26093
22978.531848420065,26510
22187.751061936036,17685
22187.751061936036,19710
22978.531848420065,28815
22978.531848420065,26510
22978.531848420065,28010
22978.531848420065,27785
22978.531848420065,26490
22580.867716930126,17595
22187.751061936036,18208
22187.751061936036,22395
22978.531848420065,30315
22978.531848420065,24981
22187.751061936036,24365
22187.751061936036,18280
22978.531848420065,22679
22187.751061936036,19235
22187.751061936036,25574
22187.751061936036,21399
22187.751061936036,24724
11839.22037504972,10995
16532.043350222775,15695
13936.973210394981,7894
13760.376525919322,12995
13765.131502639671,10998
10878.128526741866,7900
8041.524968288577,8125
7598.833094071655,8995
16494.740073962043,11395
