prediction,price
15625.151653550058,8989
22201.79179923255,26040
21804.12766774261,17664
21696.49347713891,20298
21696.49347713891,24482
21982.17912373744,15929
22201.79179923255,23250
8780.375691396604,3500
15682.717662759716,8750
8325.027082881097,5995
17439.84775857954,14995
14284.879781504556,11995
22420.82036893736,18607
22533.97399826279,23819
22201.79179923255,25095
21804.12766774261,20995
21804.12766774261,23290
22088.638169907117,25999
21696.49347713891,22237
21982.17912373744,20570
21696.49347713891,24342
21696.49347713891,22237
22088.638169907117,24998
14439.04549159786,10395
9837.030463849014,6900
11377.301522060077,7600
12144.373503793639,8648
5965.702476084269,6750
22623.245819115775,23590
22623.245819115775,25710
22623.245819115775,26310
22623.245819115775,26385
22623.245819115775,26385
22623.245819115775,26410
22184.026442625567,28540
22623.245819115775,29495
22623.245819115775,29495
22184.026442625567,31990
22623.245819115775,32090
22623.245819115775,25290
22623.245819115775,26850
23020.909950605714,34010
22230.129164121685,22484
22230.129164121685,26078
23020.909950605714,28540
22907.75632128028,31501
22230.129164121685,22484
22230.129164121685,22496
22230.129164121685,22496
22230.129164121685,22544
22230.129164121685,22664
22230.129164121685,22892
22230.129164121685,22892
22230.129164121685,23012
22230.129164121685,23948
22230.129164121685,24140
22230.129164121685,24348
22230.129164121685,24612
22184.026442625567,25853
22230.129164121685,23064
22184.026442625567,30133
22230.129164121685,24092
22230.129164121685,25824
22623.245819115775,22995
23020.909950605714,26595
22907.75632128028,27673
23020.909950605714,24990
22907.75632128028,25744
28101.114677311125,28875
28101.114677311125,30850
28101.114677311125,30850
28101.114677311125,30850
27700.66265975031,33419
27310.333890827096,21486
27700.66265975031,24495
28101.114677311125,25815
27703.450545821186,21800
28101.114677311125,32385
28101.114677311125,25270
28101.114677311125,25910
27700.66265975031,26625
28101.114677311125,25465
28101.114677311125,25465
28101.114677311125,30850
28101.114677311125,30850
28101.114677311125,31480
28104.675725854864,20785
28104.675725854864,24662
28104.675725854864,25711
27820.165223690357,30290
27427.048568696267,20244
27700.66265975031,22835
27427.048568696267,23995
27427.048568696267,20244
10583.562234981211,11819
7387.48087624583,4990
19341.12088169563,15000
19341.12088169563,15860
19341.12088169563,15890
19341.12088169563,15955
19341.12088169563,16070
19341.12088169563,16240
20197.243257938357,15190
20197.243257938357,15190
20197.243257938357,15554
19538.064653111956,14624
19227.9672523702,17546
19538.064653111956,14624
20197.243257938357,15190
19538.064653111956,14624
19341.12088169563,15645
19341.12088169563,15680
19341.12088169563,17395
19341.12088169563,17580
20197.243257938357,17648
19341.12088169563,15890
22201.79179923255,22479
21696.49347713891,22441
22978.531848420065,19890
22580.867716930126,21090
22580.867716930126,21585
22978.531848420065,21900
22978.531848420065,22000
22580.867716930126,22010
22978.531848420065,23300
22978.531848420065,23600
22187.751061936036,23676
22978.531848420065,24195
22978.531848420065,24330
22978.531848420065,24410
22978.531848420065,24410
22978.531848420065,24500
22978.531848420065,25305
22978.531848420065,25950
22184.026442625567,28385
22978.531848420065,29400
22187.751061936036,17471
22187.751061936036,19076
22865.378219094633,20373
22187.751061936036,20580
22580.867716930126,22890
22978.531848420065,23985
22978.531848420065,24385
22978.531848420065,24385
22978.531848420065,24837
22187.751061936036,25389
22865.378219094633,18204
22865.378219094633,20128
22187.751061936036,20603
22187.751061936036,20879
22187.751061936036,20879
22187.751061936036,21335
22978.531848420065,22485
22865.378219094633,22552
22978.531848420065,23795
22978.531848420065,23985
22865.378219094633,25289
22978.531848420065,25485
22978.531848420065,26335
22978.531848420065,26730
22978.531848420065,26930
22978.531848420065,26930
22978.531848420065,26930
22865.378219094633,27608
22187.751061936036,16721
22187.751061936036,17318
22187.751061936036,18705
22865.378219094633,18860
22187.751061936036,18999
22187.751061936036,19076
22187.751061936036,19076
22187.751061936036,19076
22187.751061936036,19920
22865.378219094633,20095
22865.378219094633,20373
22187.751061936036,21335
22865.378219094633,21650
22184.026442625567,23102
22184.026442625567,23386
22184.026442625567,23870
22978.531848420065,23985
22184.026442625567,25074
22184.026442625567,25493
22184.026442625567,25586
22187.751061936036,18000
22187.751061936036,18096
22184.026442625567,22119
22187.751061936036,22628
22978.531848420065,22790
22187.751061936036,22873
22184.026442625567,23386
22184.026442625567,23386
22184.026442625567,23461
22187.751061936036,23659
22184.026442625567,23780
22187.751061936036,24449
22978.531848420065,24645
22978.531848420065,24645
22184.026442625567,25256
22978.531848420065,25265
22978.531848420065,25427
22978.531848420065,25427
22978.531848420065,25740
22978.531848420065,25963
22978.531848420065,26013
22978.531848420065,26935
22187.751061936036,18245
22187.751061936036,18999
22865.378219094633,20373
22865.378219094633,21024
22978.531848420065,22595
22184.026442625567,23645
22184.026442625567,23870
22184.026442625567,23934
22187.751061936036,28505
22187.751061936036,18958
22187.751061936036,19319
22187.751061936036,19319
22187.751061936036,19319
22187.751061936036,19319
22187.751061936036,19319
22187.751061936036,19319
22187.751061936036,19681
22187.751061936036,19681
22187.751061936036,20133
22187.751061936036,20133
22978.531848420065,22595
22184.026442625567,23199
22184.026442625567,23780
22187.751061936036,25695
22187.751061936036,19920
22978.531848420065,24290
22187.751061936036,17645
22187.751061936036,20926
22184.026442625567,22398
22187.751061936036,27495
22865.378219094633,18619
22865.378219094633,23177
22865.378219094633,27027
22978.531848420065,27890
22865.378219094633,28153
22187.751061936036,26273
22865.378219094633,22296
22184.026442625567,22356
22187.751061936036,22395
22865.378219094633,22322
22865.378219094633,22296
22184.026442625567,22178
22184.026442625567,23780
22187.751061936036,21249
22187.751061936036,20089
22978.531848420065,26145
22978.531848420065,24480
22187.751061936036,17195
22187.751061936036,20201
22978.531848420065,23412
22184.026442625567,22077
22184.026442625567,25206
22978.531848420065,18956
22187.751061936036,18981
22978.531848420065,18997
22978.531848420065,19766
22978.531848420065,23994
22978.531848420065,23999
22978.531848420065,23999
22978.531848420065,19099
22978.531848420065,21342
22978.531848420065,22245
22978.531848420065,22245
22978.531848420065,26077
22978.531848420065,21825
22978.531848420065,23070
22978.531848420065,23809
22978.531848420065,23809
22978.531848420065,23809
22978.531848420065,26162
22978.531848420065,19099
22978.531848420065,23070
