prediction,price
22518.866086796523,26599
18556.34993877264,19990
15435.478304326773,10477
14887.701166838118,9285
15023.53905793332,8999
21982.17912373744,16218
22201.79179923255,21380
21982.17912373744,24295
21982.17912373744,25227
21982.17912373744,25684
21804.12766774261,24040
22201.79179923255,24545
21804.12766774261,24190
22201.79179923255,25140
21982.17912373744,16641
21982.17912373744,17322
22201.79179923255,20877
21982.17912373744,17322
17439.84775857954,18999
17148.763310371905,21607
16969.486179868454,14988
17439.84775857954,12800
19341.12088169563,16515
19341.12088169563,16860
20197.243257938357,17665
19341.12088169563,16888
22201.79179923255,25095
22201.79179923255,26540
21982.17912373744,23075
9751.277669441055,6150
15023.53905793332,12300
12803.552108620035,9999
19815.762103600304,15920
22230.129164121685,19695
22230.129164121685,23040
22184.026442625567,25900
23020.909950605714,25005
23020.909950605714,25005
23020.909950605714,25005
23020.909950605714,25005
23020.909950605714,25605
23020.909950605714,25005
23020.909950605714,25005
22230.129164121685,24855
22230.129164121685,25110
22230.129164121685,25505
22230.129164121685,25900
23020.909950605714,25005
22184.026442625567,25585
22184.026442625567,25505
22184.026442625567,26105
22184.026442625567,26810
22346.843841990856,25645
22184.026442625567,25010
28101.114677311125,26060
28101.114677311125,26455
28101.114677311125,26455
27987.961047985693,27475
27310.333890827096,29158
27310.333890827096,29158
27700.66265975031,15499
27700.66265975031,19370
27700.66265975031,19615
27700.66265975031,19615
27700.66265975031,20499
27700.66265975031,23530
27700.66265975031,23775
27700.66265975031,23775
27700.66265975031,25835
27700.66265975031,27720
27700.66265975031,28720
27700.66265975031,19388
27700.66265975031,25469
27700.66265975031,27720
27700.66265975031,27720
27427.048568696267,28499
27700.66265975031,27475
27700.66265975031,19249
28217.829355180296,25695
27427.048568696267,27028
6763.612116860067,7998
8385.195241717262,6500
17309.51287843743,16998
11677.16319248285,6800
19341.12088169563,15495
19538.064653111956,15890
19341.12088169563,17395
19538.064653111956,14790
19341.12088169563,12428
20197.243257938357,15195
19538.064653111956,15495
19341.12088169563,15495
19341.12088169563,15495
19341.12088169563,15890
19538.064653111956,11988
19538.064653111956,11988
19538.064653111956,11988
19538.064653111956,11988
19538.064653111956,12243
