prediction,price
27987.961047985693,49845
28644.73326988601,53045
17604.79273745097,13995
22005.78275080084,17999
18361.790782996854,16585
11867.878880058131,13885
14548.897836028642,10250
11143.592568996039,7995
22201.79179923255,23499
21804.12766774261,25135
21804.12766774261,24690
21804.12766774261,23545
10821.29383453151,9995
11452.014633946897,6850
11452.014633946897,5500
11143.592568996039,5750
11143.592568996039,6500
9400.521129565517,6995
22533.97399826279,21240
21982.17912373744,25245
21982.17912373744,22440
14548.897836028642,11495
8399.740194767917,7850
23020.909950605714,29710
23020.909950605714,29710
22230.129164121685,27750
22230.129164121685,29190
22230.129164121685,29950
22230.129164121685,30360
23020.909950605714,29215
23020.909950605714,30360
23020.909950605714,25335
23020.909950605714,24035
23020.909950605714,25135
23020.909950605714,31885
27987.961047985693,25045
27310.333890827096,28131
27310.333890827096,24028
27310.333890827096,23994
27310.333890827096,26276
27427.048568696267,24222
28104.675725854864,24817
28104.675725854864,25300
27427.048568696267,24149
28104.675725854864,29641
9751.277669441055,6999
8358.738995881098,7995
17309.51287843743,14199
14430.347324297743,7995
14430.347324297743,10595
19538.064653111956,11736
20197.243257938357,15495
20197.243257938357,15495
20197.243257938357,15890
22184.026442625567,18201
22184.026442625567,19367
22187.751061936036,21964
22978.531848420065,27010
22187.751061936036,28085
22187.751061936036,19650
22187.751061936036,20071
22187.751061936036,20071
22187.751061936036,23589
22978.531848420065,20985
22184.026442625567,22798
22187.751061936036,22890
22187.751061936036,23190
22978.531848420065,18810
22978.531848420065,20060
22978.531848420065,20060
22978.531848420065,20060
22978.531848420065,20060
22978.531848420065,22055
22978.531848420065,22324
22978.531848420065,22699
22978.531848420065,24749
22978.531848420065,26899
22865.378219094633,17125
22865.378219094633,17925
22865.378219094633,17925
22865.378219094633,17925
22187.751061936036,19419
22187.751061936036,22145
22187.751061936036,22145
22187.751061936036,22960
22187.751061936036,22960
22187.751061936036,24797
22187.751061936036,24949
22187.751061936036,24949
22187.751061936036,25232
22865.378219094633,17475
22865.378219094633,17925
22978.531848420065,19610
22865.378219094633,20250
22865.378219094633,20750
22865.378219094633,21600
22978.531848420065,24745
22978.531848420065,24759
22978.531848420065,24759
22865.378219094633,17475
22865.378219094633,17925
22865.378219094633,20250
22865.378219094633,21600
22865.378219094633,21600
22865.378219094633,26050
22865.378219094633,20250
22865.378219094633,20345
22978.531848420065,22995
22865.378219094633,21195
22187.751061936036,22960
22865.378219094633,25885
22865.378219094633,20760
