prediction,price
18556.34993877264,22975
22088.638169907117,24695
21696.49347713891,23507
22201.79179923255,19111
21982.17912373744,19271
17154.16211198101,18347
14210.166669617736,12989
19341.12088169563,14930
19341.12088169563,14930
19341.12088169563,14930
19341.12088169563,15225
22201.79179923255,22795
22088.638169907117,26270
22088.638169907117,26615
22088.638169907117,26915
22088.638169907117,27060
23020.909950605714,25290
23020.909950605714,27935
22907.75632128028,28330
22907.75632128028,28330
22907.75632128028,28980
22907.75632128028,28980
22907.75632128028,29440
22907.75632128028,29935
22907.75632128028,30435
22907.75632128028,30535
22907.75632128028,30585
22907.75632128028,32735
22907.75632128028,32735
22907.75632128028,32735
23020.909950605714,28540
23020.909950605714,33495
22184.026442625567,33803
22184.026442625567,27403
22184.026442625567,27403
22184.026442625567,31999
22184.026442625567,27403
23020.909950605714,32690
22184.026442625567,27403
23020.909950605714,28540
22184.026442625567,24900
22184.026442625567,24900
23020.909950605714,28540
22184.026442625567,24468
23020.909950605714,28235
22230.129164121685,31705
23020.909950605714,28235
23137.624628474885,27590
23137.624628474885,28540
23137.624628474885,32510
23137.624628474885,33290
22184.026442625567,25991
23020.909950605714,23488
22623.245819115775,23945
22230.129164121685,24990
22907.75632128028,28530
27987.961047985693,30470
27987.961047985693,25707
27987.961047985693,28722
27987.961047985693,28967
27987.961047985693,28967
27987.961047985693,30470
27987.961047985693,30470
27987.961047985693,30470
27310.333890827096,24702
27987.961047985693,28875
27987.961047985693,31495
27987.961047985693,31495
27987.961047985693,31495
27987.961047985693,31495
27987.961047985693,31835
27703.450545821186,31850
27987.961047985693,33090
27987.961047985693,33090
27703.450545821186,34230
27703.450545821186,34475
5625.667297287106,4295
8325.027082881097,6782
17985.4136137984,29995
19341.12088169563,12388
19341.12088169563,12588
19227.9672523702,17374
19341.12088169563,17888
19341.12088169563,17990
22865.378219094633,21476
22865.378219094633,21476
22184.026442625567,21797
22978.531848420065,22388
22978.531848420065,22388
22865.378219094633,22704
22184.026442625567,22993
22184.026442625567,22993
22187.751061936036,23015
22978.531848420065,23188
22184.026442625567,23525
22184.026442625567,23525
22184.026442625567,23525
22184.026442625567,23525
22184.026442625567,23958
22978.531848420065,24100
22865.378219094633,24388
22978.531848420065,24488
22978.531848420065,24488
22184.026442625567,24913
22184.026442625567,24913
22184.026442625567,24962
22184.026442625567,25346
22978.531848420065,25760
22978.531848420065,25760
22978.531848420065,25760
22978.531848420065,25888
22187.751061936036,26185
22865.378219094633,26785
22865.378219094633,26926
22184.026442625567,27095
22865.378219094633,27150
22865.378219094633,27649
22865.378219094633,27730
22865.378219094633,27770
22865.378219094633,27970
22865.378219094633,28468
22978.531848420065,29500
22184.026442625567,19115
22184.026442625567,20931
22978.531848420065,27890
22187.751061936036,20717
22187.751061936036,20776
22187.751061936036,20776
22187.751061936036,19988
22187.751061936036,15596
22187.751061936036,18460
22187.751061936036,20871
22187.751061936036,21679
22187.751061936036,22388
22580.867716930126,22874
22580.867716930126,23944
22978.531848420065,28680
22978.531848420065,28680
22187.751061936036,19696
22184.026442625567,18601
22184.026442625567,18955
22184.026442625567,19857
22187.751061936036,26390
22187.751061936036,29285
22187.751061936036,21178
22184.026442625567,28108
22184.026442625567,22618
22184.026442625567,27763
22187.751061936036,28080
22184.026442625567,26757
22580.867716930126,20950
22187.751061936036,23555
22187.751061936036,23575
22187.751061936036,23657
22978.531848420065,27209
22187.751061936036,26299
22187.751061936036,26299
22187.751061936036,29649
22580.867716930126,22245
22184.026442625567,24089
23137.624628474885,30285
22739.960496984946,21590
11014.708883937416,10995
16886.341355360386,18400
16668.623707418323,20997
13936.973210394981,11795
13199.038592826848,8990
13203.793569547197,12995
13029.909936090915,8995
11009.953907217066,15935
7860.177162756066,4995
7860.177162756066,10981
6722.232343183104,5500
16668.623707418323,13395
13920.678548146889,11456
13199.038592826848,12998
13765.131502639671,10995
10878.128526741866,14500
13712.121372724141,14471
11143.592568996039,7950
11377.301522060077,9983
14090.320625728771,13998
17309.51287843743,20475
14534.878475886046,18995
14534.878475886046,11995
14534.878475886046,15495
14430.347324297743,11575
14654.72451977501,18492
14729.43763166183,11995
14125.649878657356,13755
14421.015566710972,10900
17593.32116052918,22980
17713.167204418147,21200
17313.237497747898,21500
17313.237497747898,24645
17313.237497747898,21500
17713.167204418147,20700
17713.167204418147,16900
17309.51287843743,15488
17713.167204418147,17000
17593.32116052918,17998
17826.32083374358,17398
17533.890073914696,17982
17414.04403002573,17900
17608.603185801516,18950
17533.890073914696,18885
14729.43763166183,13988
14434.071943608214,14682
14430.347324297743,14488
11477.937774646874,8278
11677.16319248285,10538
8040.280945752833,7995
7941.136607036876,7500
22978.531848420065,28940
14534.878475886046,14700
14534.878475886046,15700
17593.32116052918,22998
17826.32083374358,17695
17313.237497747898,24096
17313.237497747898,19910
17313.237497747898,16425
17985.4136137984,13995
17472.330277802717,15635
17472.330277802717,16488
14593.164723663034,13999
14593.164723663034,15930
14593.164723663034,17990
14593.164723663034,13754
14593.164723663034,15944
14593.164723663034,14948
11477.937774646874,10995
17289.448653182237,16497
17510.101229349035,15549
14221.790148874996,12675
14221.790148874996,12675
14101.861034091697,14997
17309.51287843743,16500
17752.413940584,14998
17309.51287843743,19452
17985.4136137984,20925
17692.982853969515,16970
17472.330277802717,18981
17309.51287843743,18995
14813.81729982983,14998
14888.53041171665,15998
14593.164723663034,16561
14813.81729982983,13599
14888.53041171665,19980
14888.53041171665,15900
14593.164723663034,14481
14888.53041171665,14995
14813.81729982983,13599
14593.164723663034,16988
14813.81729982983,13495
14888.53041171665,14398
14430.347324297743,16995
14593.164723663034,15500
14430.347324297743,12395
14221.790148874996,12988
21696.49347713891,17945
21696.49347713891,20015
21696.49347713891,20015
21696.49347713891,21575
21696.49347713891,17945
21696.49347713891,17945
21982.17912373744,17694
21982.17912373744,17754
21982.17912373744,19700
21696.49347713891,20015
22201.79179923255,17945
21982.17912373744,17945
21982.17912373744,17945
21982.17912373744,17945
21982.17912373744,17945
21982.17912373744,17945
21982.17912373744,17945
21982.17912373744,17945
21982.17912373744,20015
21982.17912373744,20015
21982.17912373744,20015
21982.17912373744,21575
21696.49347713891,20015
21982.17912373744,17945
21696.49347713891,19355
21982.17912373744,19060
21982.17912373744,25500
22184.026442625567,26526
22230.129164121685,24999
22230.129164121685,28267
22230.129164121685,23537
22230.129164121685,25765
22346.843841990856,23537
22346.843841990856,23537
23020.909950605714,29215
22184.026442625567,28145
22184.026442625567,27630
22184.026442625567,24013
23020.909950605714,28735
22230.129164121685,22193
22230.129164121685,20248
22623.245819115775,21745
22184.026442625567,19478
22184.026442625567,32325
23020.909950605714,21578
22184.026442625567,21854
22184.026442625567,26780
22184.026442625567,25929
22184.026442625567,18390
28101.114677311125,22988
28101.114677311125,24588
28101.114677311125,25288
27310.333890827096,27495
28101.114677311125,27588
28101.114677311125,27988
28101.114677311125,28488
28101.114677311125,28560
27700.66265975031,28685
27700.66265975031,28685
27700.66265975031,28685
27700.66265975031,29030
28101.114677311125,29055
28101.114677311125,29055
28101.114677311125,29780
28101.114677311125,29780
28101.114677311125,29780
28101.114677311125,29913
28101.114677311125,30230
27310.333890827096,30295
27310.333890827096,30295
28101.114677311125,30488
28101.114677311125,30740
28101.114677311125,30740
28101.114677311125,30740
27700.66265975031,31041
27987.961047985693,31506
28101.114677311125,31988
28101.114677311125,31988
27987.961047985693,32147
27310.333890827096,32340
28101.114677311125,32560
27310.333890827096,32735
27987.961047985693,33360
28101.114677311125,34205
28101.114677311125,34570
28101.114677311125,34570
27310.333890827096,34865
28101.114677311125,35050
28101.114677311125,35565
27700.66265975031,24213
27700.66265975031,24213
27700.66265975031,24213
27700.66265975031,24213
27700.66265975031,24213
27700.66265975031,24213
27700.66265975031,24213
27700.66265975031,24213
27700.66265975031,25524
27700.66265975031,27405
27700.66265975031,25418
28101.114677311125,35060
27310.333890827096,24691
27703.450545821186,25735
27703.450545821186,27239
27700.66265975031,27304
27700.66265975031,27467
27700.66265975031,27467
27700.66265975031,27467
27700.66265975031,25855
27700.66265975031,21145
27820.165223690357,28463
28217.829355180296,33085
28217.829355180296,31485
27700.66265975031,24905
27700.66265975031,24905
27700.66265975031,26405
27700.66265975031,26405
27310.333890827096,24905
27310.333890827096,26105
27310.333890827096,28205
28101.114677311125,25205
28101.114677311125,25205
27700.66265975031,24905
27310.333890827096,24555
27310.333890827096,24555
27310.333890827096,24630
27310.333890827096,24905
27310.333890827096,24905
27310.333890827096,24905
27310.333890827096,24905
27310.333890827096,28655
27310.333890827096,23204
27310.333890827096,24905
27700.66265975031,25205
27427.048568696267,26105
27427.048568696267,28655
27700.66265975031,23961
27700.66265975031,23971
27700.66265975031,24736
27700.66265975031,26140
27310.333890827096,27441
27310.333890827096,27441
28101.114677311125,28544
27987.961047985693,29610
27987.961047985693,30145
27987.961047985693,30145
27987.961047985693,30145
27987.961047985693,30145
27987.961047985693,30145
27987.961047985693,30145
27987.961047985693,30540
27987.961047985693,30545
27987.961047985693,30545
27987.961047985693,30545
27987.961047985693,30545
27987.961047985693,30545
27987.961047985693,30700
27987.961047985693,30705
27310.333890827096,30724
27987.961047985693,31640
27987.961047985693,31800
27700.66265975031,26760
28101.114677311125,28590
28101.114677311125,31571
28101.114677311125,25114
27987.961047985693,28040
27987.961047985693,28413
27987.961047985693,29145
28101.114677311125,30618
28101.114677311125,30772
27700.66265975031,24368
27700.66265975031,24368
27700.66265975031,28412
27987.961047985693,31984
28101.114677311125,33861
28101.114677311125,25074
27987.961047985693,27600
28101.114677311125,27639
28101.114677311125,27639
28101.114677311125,28308
28101.114677311125,28590
28101.114677311125,29187
28101.114677311125,26619
27987.961047985693,27317
28101.114677311125,29187
28101.114677311125,26154
27700.66265975031,31140
28101.114677311125,31447
27700.66265975031,32010
27700.66265975031,32405
27427.048568696267,27833
28104.675725854864,29212
28104.675725854864,27365
28217.829355180296,30255
28217.829355180296,29135
28104.675725854864,32595
28104.675725854864,30485
27427.048568696267,27343
28217.829355180296,29136
28217.829355180296,29134
27700.66265975031,29845
27700.66265975031,30935
27781.31753067989,26236
27882.75611402702,30180
27882.75611402702,27670
27882.75611402702,27770
27882.75611402702,30180
27882.75611402702,30180
27882.75611402702,30280
27882.75611402702,35870
27882.75611402702,35870
27882.75611402702,35970
27882.75611402702,27645
27882.75611402702,27670
27882.75611402702,27670
27882.75611402702,27670
27882.75611402702,27670
27882.75611402702,27670
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27670
28958.93423693543,27670
27882.75611402702,27770
27882.75611402702,30180
27781.31753067989,30180
27781.31753067989,30180
27781.31753067989,30180
27781.31753067989,30180
27781.31753067989,30180
27781.31753067989,30180
28958.93423693543,30180
27882.75611402702,30280
27781.31753067989,30280
27781.31753067989,30280
27781.31753067989,30280
27781.31753067989,30280
27781.31753067989,30280
27781.31753067989,30280
27781.31753067989,30280
27781.31753067989,30280
27781.31753067989,30280
27781.31753067989,30280
27781.31753067989,32670
27781.31753067989,32670
27882.75611402702,32770
27882.75611402702,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,35870
27781.31753067989,35970
27781.31753067989,35970
27781.31753067989,35970
27781.31753067989,35970
27882.75611402702,27670
28958.93423693543,27670
28958.93423693543,27670
28958.93423693543,27670
28958.93423693543,30180
27882.75611402702,30280
28958.93423693543,30280
28958.93423693543,30280
27781.31753067989,27023
27781.31753067989,27023
27781.31753067989,27048
27781.31753067989,29398
27781.31753067989,29398
27781.31753067989,29398
27781.31753067989,29491
27781.31753067989,29491
27781.31753067989,29491
27882.75611402702,30280
27781.31753067989,30956
27781.31753067989,30956
27781.31753067989,34724
27781.31753067989,34818
27781.31753067989,34818
27781.31753067989,28458
27781.31753067989,28558
28958.93423693543,30180
27781.31753067989,30856
27781.31753067989,30856
27781.31753067989,30956
27781.31753067989,30956
27781.31753067989,27645
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27670
27781.31753067989,27770
27781.31753067989,27770
27781.31753067989,27770
27781.31753067989,27770
27781.31753067989,30180
27781.31753067989,30180
27781.31753067989,30180
27781.31753067989,30180
27781.31753067989,30180
27781.31753067989,30180
27781.31753067989,30180
27781.31753067989,30280
27781.31753067989,30280
27781.31753067989,30280
27781.31753067989,30280
28958.93423693543,30280
27781.31753067989,30824
27781.31753067989,32670
27781.31753067989,32670
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,32770
27781.31753067989,35870
27781.31753067989,35870
27781.31753067989,35870
27781.31753067989,35870
27781.31753067989,35870
27781.31753067989,35870
27781.31753067989,35870
27781.31753067989,35870
27781.31753067989,35870
27781.31753067989,35870
27781.31753067989,35970
27781.31753067989,35970
27781.31753067989,30180
27781.31753067989,30180
27781.31753067989,30280
27781.31753067989,30280
27781.31753067989,30824
27781.31753067989,30824
27781.31753067989,30824
27781.31753067989,30824
27781.31753067989,30824
27781.31753067989,30824
27781.31753067989,32770
27781.31753067989,35970
27898.032208549062,27670
27898.032208549062,30824
27898.032208549062,30824
27898.032208549062,30824
27898.032208549062,30824
27882.75611402702,32645
27898.032208549062,30280
27898.032208549062,27670
27882.75611402702,30180
27882.75611402702,30180
27882.75611402702,27770
27882.75611402702,30180
27898.032208549062,30180
27882.75611402702,30280
27898.032208549062,30280
27882.75611402702,27770
27882.75611402702,32770
27882.75611402702,30180
27882.75611402702,30280
27898.032208549062,32645
29075.648914804602,35870
27898.032208549062,35845
27898.032208549062,30280
29075.648914804602,27645
27898.032208549062,32670
27882.75611402702,27460
27882.75611402702,27785
27882.75611402702,24800
27882.75611402702,25225
27882.75611402702,25225
27882.75611402702,27935
27882.75611402702,27935
27882.75611402702,24975
27781.31753067989,24975
27781.31753067989,25225
