prediction,trueLabel
36459.66645862310,22999
36457.62096126090,40995
36437.71962732560,30500
36423.12787022700,20905
36421.607364975500,29969
36367.110227455000,33259
36366.600205990600,32595
36359.763566154900,22905
36330.28000361200,19495
36329.36268284320,33000
36300.21296151310,29995
36281.96408548520,35835
36269.20885580170,30900
36252.34728740050,23759
36249.363920421700,34639
36248.17034325940,39989
36241.6086320817,42900
36241.414220898700,20717
36228.10274915960,19995
36221.96960561260,26995
36213.16043892830,26995
36208.6657435559,34995
36194.9810873873,29785
36194.9810873873,29785
36194.9810873873,29785
36194.9810873873,29785
36194.9810873873,27435
36182.516763775,23500
36085.41424572090,30995
36077.88674738830,24975
36077.87678363770,26999
36065.505859553100,46175
36064.64626628080,47075
36064.64626628080,43475
36064.64626628080,39925
36063.90947204740,46780
36063.418275891800,44530
36063.295476852900,45575
36063.295476852900,45365
36056.62410147010,31333
36023.94263682260,35999
36010.34813133300,46850
36010.34813133300,45075
35984.97308577330,43988
35982.570185255100,49995
35915.724257044100,36933
35911.42263663910,47475
35911.42263663910,45615
35911.42263663910,44805
35911.299837600200,51355
35911.299837600200,45065
35911.299837600200,42945
35911.299837600200,42945
35911.299837600200,41800
35911.177038561300,47750
35911.177038561300,45620
35911.177038561300,42945
35911.05423952240,46690
35911.05423952240,45315
35911.05423952240,44455
35911.05423952240,43045
35911.05423952240,42195
35911.05423952240,40985
35910.93144048350,45180
35910.93144048350,45145
35910.93144048350,44210
35910.685842405700,42520
35910.685842405700,41845
35910.56304336680,45145
35910.44024432790,42945
35910.44024432790,42945
35862.82726827420,42995
35861.48060892230,35881
35826.468883362800,29995
35815.95595917360,25000
35802.90828794370,18275
35797.510185789600,30995
35784.02767849630,41724
35772.74094611870,44995
35765.803356003100,41975
35747.619719018500,21495
35744.222531977,40991
35672.270043148300,44799
35669.209565670000,34995
35641.28531477290,26995
35632.12268138370,44816
35628.18759133010,29900
35543.818383302700,22942
35542.08877424700,14995
35540.99938556870,33999
35511.00403431620,28998
35508.34601077980,25900
35507.80160884760,54789
35492.35042163690,26999
35488.02284533420,26670
35481.688135646400,15495
35477.882963986400,22643
35475.2930963292,20999
35466.86250713880,20995
35452.02092148270,28990
35447.200827058700,45987
35446.75529815990,28991
35428.05114108320,23890
35407.83491144620,34987
35396.735544795700,28700
35378.915823779600,28900
35366.75201887720,53680
35359.754721978400,24998
35357.76908101000,18601
35352.32689298020,16799
35344.96947120170,29888
35343.877575386400,27988
35340.4250684106,34988
35307.46253990020,32991
35302.4373652296,26777
35273.79640870340,30330
35258.22198019030,25900
35236.548277877400,46495
35214.10301187010,30860
35197.64687796570,32990
35193.42778952750,34987
35190.82725718300,22894
35186.30580432180,22999
35171.891706876400,42999
35171.16641370820,21499
35155.530456308800,25439
35154.98933958120,56995
35152.16047828850,40995
35152.10256115390,37337
35136.65800040890,22995
35132.154723894800,30650
35132.00794340100,38395
35127.30147214480,27784
35109.56916102670,41975
35103.83329208200,59838
35096.057582058700,28995
35083.65513318100,31905
35074.36902055590,26995
35072.83819420760,24900
35054.12530827870,29995
35049.10577332840,25999
35026.60686829860,27497
35010.781888049900,33500
34977.38105953460,24457
34965.23515105950,21977
34915.35107686080,29995
34913.827493020800,39975
34892.00470935010,17499
34874.801186749500,14491
34821.95889928200,20975
34814.281082312300,39860
34799.392713565600,28853
34792.629837235600,29529
34773.94634661370,20800
34751.03987426840,31995
34738.262068282000,26999
34724.14830643260,36800
34706.80550525350,36990
34704.05219974540,50759
34699.2764597251,21999
34693.865977175600,37999
34668.27371871520,43639
34650.64993317120,27000
34632.78834741490,23900
34619.40325217480,28500
34595.350858305,23890
34592.67620244070,22000
34556.894990433300,47539
34551.03187466150,31999
34549.776713129500,29900
34540.01997409240,25497
34536.38643113680,31995
34535.79571565170,29990
34518.549198689000,28581
34510.48102068160,29900
34509.34122949860,47035
34507.85418626610,28495
34503.13564985470,19995
34486.482231354300,15998
34472.56328880460,35900
34447.73249758050,21759
34445.54426975270,25499
34440.27833794990,37995
34418.25418186120,41693
34400.258744493300,19900
34398.93949813890,27995
34366.556480138900,41823
34350.57240675510,36991
34350.27523623990,34999
34348.474488540100,47635
34342.840625097600,23982
34340.260996301700,29456
34333.870991491900,42575
34305.69159953640,36589
34300.67966753130,40274
34299.32752660180,29633
34298.94812797390,27891
34288.808322939000,25991
34282.05964290290,33125
34282.05964290290,31480
34282.05964290290,30625
34280.60481098030,29781
34274.559055703400,43548
34268.71292852930,32995
34260.12385404350,20995
34254.4498221354,28399
34244.350492134100,44431
34240.203703505000,33343
34235.87735845000,44464
34235.798104385,42275
34232.87406442830,42034
34232.299805931300,38795
34231.33379401080,45871
34226.628269326100,19995
34224.883515488100,28919
34198.147773493900,44981
34148.900055451400,40927
34140.73705539120,23105
34139.09727093180,32900
34130.535607573600,33995
34128.94033986820,46359
34128.02937872750,43988
34127.69503553410,32975
34105.977800478100,23994
34102.55153367670,35991
34093.936650989500,32995
34078.8062957365,23995
34072.817487547100,40004
34071.3197598261,31990
34067.75922002400,23474
34063.55180469660,30791
34063.28530079650,23495
34055.784861999000,35875
34044.42406822480,48330
34035.03046388140,36491
34026.98576680120,31981
34000.27694281180,19488
33994.05795181920,29990
33973.76137693110,28999
33948.798670985600,39995
33942.78455525380,24950
33933.18470636580,41795
33928.76394096540,43250
33925.90827616650,21500
33923.72918037060,44250
33914.72228826980,47115
33909.12406710530,23505
33903.959665209400,32975
33903.959665209400,32975
33903.7140671316,33970
33902.02748467790,19890
33900.718587894,22897
33896.78027006120,21250
33896.157750159900,30900
33844.84963513600,42049
33844.50781435870,22995
33842.118316148800,48788
33804.90506498350,37991
33801.50157440440,48960
33777.88889385090,43977
33777.88889385090,34065
33777.64329577310,33379
33777.520496734200,35363
33777.39769769530,33452
33771.07510440190,34987
33770.706707285200,38414
33749.52978317430,32975
33738.230329239800,51747
33731.751720309400,45523
33725.61542971720,25999
33721.947638681600,24994
33721.754467499400,43981
33716.766446347800,39905
33709.24975605950,54667
33702.597817431000,42981
33697.21545024730,51766
33693.142291435800,46981
33690.295250160800,37510
33684.055162557200,44981
33681.49898952740,16499
33672.09180507420,27500
33671.37397566980,38995
33658.234541267100,22999
33654.09219706570,53981
33652.99254640700,25495
33651.4622052382,43900
33651.42745346190,23723
33645.891355308400,36037
33631.701846756300,8900
33626.603008959600,37668
33625.4800210021,43981
33604.71179876440,16495
33601.712648718900,35000
33594.043467043800,43981
33572.26026027570,23495
33563.36055216810,32995
33549.88977947540,39639
33540.0613967204,26495
33514.68412421060,31000
33513.155735660900,23939
33509.73636142280,37981
33502.378689250900,27995
33492.42990027040,20995
33483.95188273270,25849
33473.521312938300,18495
33472.22645854470,22998
33472.22645854470,22998
33464.735350622400,19900
33456.658036364200,31995
33453.05026483000,26999
33451.2659671462,35499
33445.86446521400,32518
33440.994105802700,23922
33438.319252015000,23439
33434.267390142400,26999
33424.36188913360,31993
33420.97275815580,25995
33403.040920313700,22988
33402.02857589140,26995
33400.41017322700,44897
33383.14057116890,37491
33375.82888624920,39572
33372.9750399422,30995
33364.7598749396,25900
33361.273745056100,26995
33351.29975116870,21995
33349.10209024070,29123
33295.539794006700,47447
33293.452210345400,36077
33292.36400946790,26557
33286.18830726100,31999
33276.68957759570,31995
33257.80271826300,27995
33257.798195336700,29900
33251.98449825140,28800
33239.5594769926,24272
33220.050601025400,50544
33206.98680565370,25500
33176.9319671538,28372
33175.646706173000,49515
33174.866434260500,37939
33167.8880688707,41990
33147.523498224600,34995
33118.27415599590,39999
33115.38595771590,40772
33114.234786427300,39214
33105.93033009080,29995
33099.822247662500,22540
33092.51557606680,19890
33086.97224288370,51755
33086.97224288370,45819
33086.08379065820,15900
33073.25911253530,19995
33072.71917000400,32195
33036.70877707250,28954
33036.658969220400,19997
33030.92225247090,19999
33023.20891681770,27882
33022.14623516630,34949
33021.69198468550,54988
33016.09061156180,20900
33009.45997248550,22995
32998.298653346900,26499
32995.70263650600,30759
32989.19529767500,43995
32988.94033400580,35986
32988.543882867800,35947
32988.42311685620,28990
32987.315279704500,23995
32978.19768747110,33995
32948.63841243650,41995
32945.00811183950,16990
32941.13527076780,29888
32932.040267622900,19680
32925.12531091110,25990
32923.25807650000,24988
32893.387824023200,45245
32886.61806462720,25900
32866.55909126800,16395
32864.84615794690,19695
32864.75046001710,20899
32862.63719680430,22995
32860.033756678500,21995
32846.580010815100,28988
32839.656662609000,20575
32837.07320192220,41495
32832.87284454270,17495
32825.24731069560,45869
32817.98412705620,26995
32808.087966191500,34995
32805.89753197160,31995
32800.22043835560,24888
32797.16311619960,33495
32784.23617637490,27900
32760.290233240200,43250
32759.594857467100,44981
32744.38067600070,24495
32736.383860574200,41995
32724.835091778000,17995
32721.171333836700,29950
32719.595539113700,24895
32719.35696539130,45839
32687.218179553800,31455
32679.648937516600,31995
32674.390685668900,27995
32648.03166989530,24995
32645.417211078800,24000
32635.60402063190,24995
32620.09514927710,42981
32611.82876240870,25881
32602.73473690480,27999
32596.412019652600,30881
32578.37203238790,30899
32572.279100645800,17985
32555.355998585900,31025
32555.355998585900,31025
32555.355998585900,28525
32555.355998585900,28525
32555.355998585900,28525
32555.355998585900,28525
32555.355998585900,28375
32555.355998585900,28375
32555.355998585900,28375
32555.355998585900,27435
32555.355998585900,27435
32555.355998585900,27435
32555.355998585900,24725
32555.355998585900,24725
32555.355998585900,24725
32555.355998585900,24725
32555.355998585900,24725
32555.355998585900,24725
32555.355998585900,24725
32555.355998585900,24475
32552.90530825200,20995
32541.40033707270,21881
32529.65632691110,32488
32529.02152366700,14995
32519.642569512500,27991
32506.51659967350,26895
32499.30950010900,29424
32492.67092719660,17990
32492.564026389300,39987
32489.808593363000,40591
32483.90276796670,23995
32483.59738568430,21683
32467.23519893770,21988
32463.250643746800,34425
32457.566300302900,38163
32454.691320753100,36395
32435.573608771800,39799
32427.69908110800,29842
32427.57628206910,34346
32427.57628206910,34346
32427.57628206910,34243
32427.57628206910,29971
32422.717586844600,26950
32420.589428212800,16495
32419.094536973300,29384
32404.58896508090,29995
32401.11419025590,24975
32401.11419025590,24975
32401.11419025590,24800
32401.11419025590,24800
32401.06391797410,29644
32401.06391797410,29464
32400.991391217000,24975
32400.991391217000,24800
32399.873738052800,26995
32399.34603289360,29975
32398.645113877,28498
32382.278048655700,33888
32379.290126003900,24995
32377.944026005000,23888
32371.39244116120,24495
32365.64375032380,36995
32358.981264450800,46980
32347.542893021700,30630
32336.058820560900,34995
32332.601098863200,23995
32329.97443950950,21555
32319.75204906320,34453
32319.383651946500,33934
32319.383651946500,33934
32306.85814997880,29419
32298.90072124500,20195
32297.55749967240,26981
32295.47256380470,28500
32281.68695153630,27659
32269.26712353400,21990
32267.519705187900,29644
32266.90570999350,29464
32244.123411723000,24480
32242.073959656700,34999
32238.264668128100,26995
32237.671812496300,33995
32227.120038156900,35345
32227.120038156900,35345
32227.120038156900,35345
32227.120038156900,35345
32227.120038156900,32270
32227.120038156900,32270
32227.120038156900,32270
32227.120038156900,32270
32227.120038156900,32270
32227.120038156900,32270
32227.120038156900,32270
32227.120038156900,32270
32227.120038156900,29780
32227.120038156900,29780
32227.120038156900,29680
32227.120038156900,29680
32227.120038156900,27270
32227.120038156900,27270
32227.120038156900,27270
32227.120038156900,27270
32227.120038156900,27170
32227.120038156900,27170
32227.120038156900,27170
32227.120038156900,27170
32227.120038156900,27170
32227.120038156900,27145
32223.656723583500,45746
32192.492201731800,38999
32185.473873444700,31499
32177.378819931200,23555
32177.25602089230,23555
32155.265671732100,28958
32155.265671732100,27699
32148.26096672420,34495
32138.616773429500,31389
32127.01811603860,11495
32097.763041428400,20499
32081.317403784000,32995
32075.33116622430,31950
32065.901063273200,31750
32064.947081215700,26991
32054.096843247900,27999
32053.574037038400,25999
32031.914139751700,28991
32014.99066566640,19995
32011.01226363210,28127
32005.321159965500,35995
32005.311870536100,26890
31997.007576454400,33995
31984.682221638500,32958
31979.44082223860,38981
31973.265500551800,21269
31968.281075156400,39991
31966.79252123190,33981
31965.408924926000,29713
31965.16332684820,30237
31958.49006392460,37870
31953.79984403940,26995
31945.27238503440,30000
31932.44390912270,9495
31917.724055506800,28598
31916.21358410010,28458
31915.773930688700,29900
31907.105926910600,17095
31906.516411105300,36497
31903.017340479500,29988
31901.4175832306,65000
31886.68858859660,34997
31881.08316707200,19500
31876.372508966400,34995
31874.594344098000,28995
31849.39814132760,24695
31849.265658541200,31743
31849.14285950230,32387
31849.14285950230,31743
31849.118925622400,23426
31849.020060463400,31275
31849.020060463400,30705
31848.129437770900,30959
31846.89428341760,30705
31846.89428341760,28062
31846.89428341760,28062
31820.284107936800,27888
31818.97110127450,37995
31817.01651209200,34344
31814.927699263900,16900
31807.93378366640,27995
31807.418772263100,35998
31805.55891999880,34943
31802.05250013640,26777
31796.6486360556,46890
31771.585327852700,21991
31771.198396330800,26995
31752.26609420290,27495
31749.888145532200,23990
31739.5012627873,19995
31732.632972023500,34395
31731.50040281240,23998
31727.177589550600,31999
31724.486264584500,31980
31713.28384013180,29995
31708.141748341700,20987
31700.21811025870,26895
31697.931431291100,24995
31695.92014389720,24895
31689.70600733330,35376
31689.70600733330,33348
31685.969337241600,33495
31684.568798379600,34981
31678.123930672400,13975
31677.005007402000,35781
31663.730984880900,36995
31661.15394030520,33500
31660.20361853560,35910
31656.27970133050,17885
31654.931732638300,33999
31654.112161405400,32999
31649.282083975400,35490
31642.660742674500,28905
31637.900038894600,33975
31634.87637282390,32995
31633.93115232440,21888
31629.08199029250,34975
31621.91317603630,22895
31613.690470907700,15995
31606.98638099680,32928
31606.98638099680,30058
31606.98638099680,29447
31606.98638099680,29328
31606.147377092000,30995
31604.86411750910,18999
31591.45554007040,28999
31590.647440297400,34900
31590.155230371500,23995
31583.732027148400,30987
31582.845869025500,32926
31582.845869025500,29463
31582.130707561800,30000
31581.452631093600,36995
31580.569479608000,38995
31580.474016901800,27961
31580.474016901800,27841
31577.12086641340,29500
31570.53110389000,36877
31570.53110389000,33475
31570.53110389000,29592
31566.478111751600,15995
31560.763642021800,41417
31560.109091694700,36495
31555.478617797800,21995
31551.617125805300,17999
31545.22311958900,21995
31532.503610870400,29900
31530.245128033500,34804
31528.428749949100,40464
31522.51447610540,24900
31496.606742384700,35681
31494.938861010800,26995
31491.13658696570,41974
31482.310754544100,24995
31478.758079118300,25272
31468.719300254100,18905
31468.38842322610,23000
31456.29318045890,29599
31446.929804115600,38045
31446.929804115600,35504
31446.929804115600,33334
31446.929804115600,29474
31446.929804115600,28884
31446.807005076700,28884
31445.70181372660,27489
31445.071469353100,24995
31442.868400782300,29117
31440.330811718000,24222
31420.93679385020,34995
31420.198691830400,19995
31416.356036687300,27782
31416.10808108790,15900
31402.12604163240,28991
31401.812361228000,29695
31384.41858847100,23995
31373.74832362830,15995
31364.744890292200,36993
31350.79542905930,31500
31346.713094095000,28990
31342.43718633700,27495
31324.7626471256,31991
31322.235999156100,30995
31320.517062301700,18895
31311.069554587700,26995
31306.426408284300,23993
31300.048181693800,25988
31299.448564440800,33595
31297.80045003990,13900
31285.966948882300,19975
31284.331182334000,27988
31282.81182390110,29553
31282.81182390110,28958
31282.81182390110,28203
31282.81182390110,27683
31282.81182390110,27584
31282.689024862200,29459
31277.4904342894,25495
31269.199038434000,29395
31266.162925598600,31585
31260.777931316700,21900
31257.17500333410,29991
31256.85727056520,31999
31249.734926309000,29999
31242.295143461000,31286
31242.295143461000,31216
31238.26464175820,32450
31213.874608242500,33400
31211.689685496000,23995
31203.310976757700,34888
31202.745961838000,30546
31197.862732232200,25800
31188.859732384100,21625
31184.02896772230,25816
31166.537277973200,24403
31152.858687339100,34995
31145.187420970400,36373
31145.187420970400,30288
31145.043655393600,24641
31144.819023853600,36601
31144.819023853600,29812
31144.819023853600,29753
31144.819023853600,29537
31144.819023853600,29328
31144.696224814800,35513
31138.633556685900,13897
31138.55841580110,29474
31138.4113536991,18000
31132.565424260400,22991
31128.561328705700,34999
31126.238123238000,33299
31124.940973774900,29607
31108.816338052500,26959
31105.32060718700,26975
31102.044945384100,33942
31102.044945384100,30091
31088.90015582400,28750
31086.017546700200,26999
31078.177163246500,35341
31078.177163246500,34406
31078.177163246500,34376
31078.177163246500,34133
31074.07611736810,25897
31073.448384917900,25990
31066.287304897500,49999
31065.103238285800,24612
31064.142047802300,25945
31055.077443964200,22000
31054.23760593020,20654
31049.117411226500,18988
31043.633262313900,34995
31027.674447782500,24521
31027.674447782500,24128
31027.674447782500,23540
31027.551648743600,25121
31027.551648743600,24139
31027.183251626900,23540
31018.673261032300,27292
31013.89230190830,27494
31012.03878013270,34250
31009.261399435800,21995
31005.418339299800,27924
31002.328869714500,34981
30987.348790203200,32324
30980.946641717000,33908
30980.70104363920,31878
30980.70104363920,29384
30980.70104363920,28988
30979.181523243600,29388
30976.870083552000,33895
30974.440435586600,27794
30974.440435586600,27583
30974.440435586600,27440
30974.440435586600,27440
30974.440435586600,27440
30974.440435586600,27440
30974.440435586600,27440
30964.230852437500,49121
30954.703991505300,22500
30953.757764290500,29995
30953.512166212700,27460
30953.512166212700,24715
30952.000641918900,17497
30947.91289437330,26995
30942.78840277370,38783
30940.460738013300,23795
30939.418390862500,27995
30933.094232705900,27995
30932.61554260280,24990
30930.843208227100,24995
30925.737462596200,21368
30911.722110989500,27991
30893.52102609370,27441
30892.907030899200,31100
30891.92463858800,28382
30886.58339924120,23698
30885.925087659,33947
30880.013131814700,26423
30879.5371308787,21988
30876.69755776440,29405
30873.881619749000,38995
30867.967895847600,23995
30866.936903085900,32995
30863.802065645900,33105
30863.802065645900,33105
30863.802065645900,32305
30863.802065645900,32305
30863.802065645900,32305
30863.802065645900,32010
30863.802065645900,32005
30863.802065645900,32005
30863.802065645900,31610
30863.802065645900,31610
30863.802065645900,30945
30863.802065645900,30945
30863.802065645900,30145
30863.802065645900,29845
30863.802065645900,29845
30863.802065645900,29845
30863.802065645900,29610
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29450
30863.802065645900,29136
30863.802065645900,27172
30863.802065645900,26531
30863.802065645900,25813
30863.802065645900,25191
30863.802065645900,25191
30863.802065645900,25191
30863.802065645900,25191
30863.802065645900,25191
30863.802065645900,25191
30863.679266607000,25545
30863.55646756810,25824
30863.43366852920,27303
30863.188070451400,29136
30863.188070451400,25813
30863.188070451400,25191
30861.223285829000,28995
30854.678079856800,27472
30854.678079856800,25683
30854.555280817900,27085
30854.30968274010,27805
30854.064084662300,27097
30853.695687545600,24204
30851.260688957400,17950
30845.83654905600,26948
30845.724096243200,31995
30844.47419257250,18985
30840.494685180700,17995
30840.258279697100,26300
30838.111152836300,24900
30823.84932094500,31390
30823.84932094500,30310
30823.84932094500,29695
30823.84932094500,29325
30823.84932094500,29176
30823.84932094500,29124
30823.84932094500,28525
30823.84932094500,28525
30820.954689259800,39981
30819.498622952300,21981
30818.255166347000,37500
30813.319789865200,24572
30807.75199188710,18995
30807.003996088800,31500
30793.683814434200,27303
30792.76662961890,33988
30786.193073061300,27172
30780.198870558900,35995
30779.383820867200,17995
30778.802162666700,22681
30775.238541193400,19955
30765.99872562720,20995
30757.657960389900,30995
30749.9412028176,32667
30749.9412028176,32572
30749.9412028176,32517
30749.9412028176,32298
30749.9412028176,30587
30749.9412028176,30192
30749.9412028176,30017
30749.9412028176,27447
30749.095660319600,8995
30744.94502301290,24400
30742.814481411,16633
30741.460260854000,32495
30736.087151931600,37790
30731.473406215300,26905
30729.13499331860,19948
30726.5564407649,18490
30710.392021194500,31897
30710.392021194500,31612
30710.392021194500,31506
30710.392021194500,30947
30710.392021194500,30947
30710.392021194500,29662
30710.392021194500,29506
30710.392021194500,29400
30710.392021194500,28997
30710.392021194500,28997
30710.392021194500,25278
30710.392021194500,25278
30704.504544218700,33975
30703.849291451600,22990
30703.739612905100,18995
30702.899145956300,10495
30696.295113885000,43740
30696.295113885000,43135
30696.295113885000,43135
30696.295113885000,43133
30696.295113885000,42536
30696.295113885000,42536
30696.295113885000,42528
30696.295113885000,42528
30696.295113885000,41415
30696.295113885000,41406
30696.295113885000,40808
30696.295113885000,40808
30696.295113885000,40808
30696.295113885000,40808
30695.762201077300,28499
30686.240045437900,8999
30685.494710798200,25995
30674.568746701600,28334
30670.458786874900,42988
30669.289673321500,29903
30666.66104486080,32630
30666.66104486080,32480
30666.66104486080,31570
30662.95421266780,17995
30652.733468181100,36495
30650.586538814500,39995
30624.085597440800,27543
30623.962798401900,26498
30623.717200324100,27543
30623.594401285200,24584
30621.614843629800,34000
30611.843162561300,28446
30611.843162561300,24963
30611.843162561300,24963
30611.597564483500,33264
30611.597564483500,29853
30611.597564483500,29280
30611.35196640570,25345
30599.916419240500,34781
30595.526051798700,41995
30588.061594514000,28000
30585.823222603100,31711
30585.823222603100,29736
30585.823222603100,29332
30585.823222603100,27957
30585.823222603100,27661
30585.823222603100,27661
30585.823222603100,27532
30585.823222603100,27532
30579.89528738450,30495
30579.368879901700,39997
30574.310743102100,30568
30572.935775621000,17695
30570.132879858900,32439
30569.16544110030,28488
30562.329006683700,19950
30546.274040980100,32974
30546.274040980100,31572
30546.274040980100,30142
30546.274040980100,26793
30546.178551075200,42655
30546.178551075200,42646
30543.342133182100,33758
30539.623024101000,32995
30538.188745915900,26900
30537.874250402400,19333
30537.411708440600,35981
30534.738908134600,25000
30527.916070631900,23695
30523.042438691500,21500
30515.55656947960,29723
30512.54310237250,21395
30511.879215170800,39800
30509.139076520400,29995
30506.645281573900,32282
30506.27688445720,29256
30506.154085418300,29574
30505.662889262700,30335
30505.662889262700,30230
30505.662889262700,29256
30505.37141733640,23988
30505.29449214600,28487
30496.715445274800,23995
30495.529289561500,44040
30493.07330878350,42125
30485.37277313780,26995
30473.537677421500,24000
30470.71622000250,23881
30467.59771854530,26888
30462.432841531100,24942
30457.91448552750,27995
30457.348791021100,35000
30456.142771611200,20495
30451.039238538500,19295
30443.772728991600,28797
30443.772728991600,27863
30443.772728991600,27398
30443.772728991600,25687
30439.01317954280,30991
30433.011823845900,23995
30432.516492775500,30549
30432.381223356300,21495
30422.663012828000,23981
30416.169018983600,27495
30415.66797831490,28995
30404.39731764670,30952
30403.570966950800,28830
30401.281260793100,24636
30400.311858424100,34995
30394.050371199500,17999
30393.480437010500,13600
30391.336027056500,27888
30389.941274532200,25995
30381.07581401910,27995
30376.28912490400,34775
30375.463950435700,19995
30375.429531631700,34590
30375.429531631700,34550
30374.69273739830,34365
30364.56714737380,21495
30342.456579734100,28995
30339.93978351820,24995
30337.625240574300,21490
30334.545801779100,26205
30334.177404662400,25372
30334.177404662400,25371
30327.604282858300,28613
30320.634906043600,30991
30320.056797965000,24495
30318.145916777200,33825
30318.145916777200,33580
30316.549529271500,35335
30316.303931193700,35335
30316.303931193700,31100
30316.058333115900,31295
30315.812735038100,30950
30306.634943412900,30995
30299.96007140630,20995
30295.560335163100,17921
30292.362832591400,16995
30291.348396747300,27981
30287.868975543000,18425
30278.597105943800,25900
30272.440195081100,17742
30266.32085639080,28299
30266.211420345300,31145
30266.211420345300,31125
30266.211420345300,31125
30265.720224189700,31135
30264.85744091200,21291
30264.809065022100,36998
30263.810364278400,33319
30263.687565239500,33319
30262.95077100610,33319
30262.95077100610,28428
30257.29207683360,17480
30256.49392948300,19995
30256.392648593100,21999
30250.562860392500,38960
30248.507456381600,19995
30248.35384698880,16975
30246.946541536200,34995
30246.86728800480,26890
30233.17528887590,17000
30226.891947493100,24900
30223.998883807900,39995
30210.485265020500,19900
30209.785373940100,24995
30207.46039773870,32305
30205.24675555530,23981
30200.413258319700,22813
30199.578913872500,25995
30192.681514766000,40495
30168.479834900100,26505
30159.266543176800,26790
30158.868220988800,21987
30158.40694990450,29635
30153.69263003360,20999
30147.425146889000,14995
30142.08510348360,30991
30141.099329273500,23400
30135.4921049643,20995
30121.984922986700,18900
30120.46353146960,26500
30117.209094592800,42988
30096.377730637700,30998
30091.112017439900,17795
30078.15576370790,45465
30077.57355704040,29912
30077.327958962600,33036
30077.327958962600,29872
30077.327958962600,29540
30077.327958962600,29540
30077.327958962600,28893
30077.205159923700,29540
30077.08236088480,28883
30076.959561845900,28883
30076.684663225200,25999
30075.676125802200,28988
30068.484065354800,19995
30064.499888283500,40819
30064.499888283500,40570
30064.499888283500,35785
30064.499888283500,34114
30064.499888283500,29810
30064.499888283500,28335
30064.499888283500,27794
30064.499888283500,27740
30064.499888283500,27740
30055.106025630000,28555
30054.0203709426,22495
30052.25092372140,38998
30038.552183780600,23495
30034.64795648530,31650
30033.547770332100,24610
30033.547770332100,24610
30030.45739522500,23600
30028.02729561200,28495
30026.117271157500,31903
30026.117271157500,31624
30025.87167307970,31855
30025.748874040800,32183
30025.748874040800,31963
30025.748874040800,31688
30025.748874040800,31600
30025.748874040800,24634
30025.38047692410,32267
30025.134878846300,31688
30012.347417856800,39999
30011.65600483400,23414
30002.538458500500,16942
30002.02284713820,27587
30002.02284713820,23141
30000.42645963250,31221
29992.368716727800,42995
29984.49208287510,18777
29974.876989333100,36995
29973.354898936900,36983
29968.91688163350,34755
29968.91688163350,34230
29964.82317678130,21650
29955.60920622360,18575
29948.281518628900,24795
29944.84855223300,20150
29944.040557315500,22795
29943.348786941800,25999
29941.562938332000,32491
29924.413379898800,22888
29923.43729144150,37822
29916.308826842400,35635
29916.308826842400,35040
29916.308826842400,35040
29916.308826842400,33945
29916.308826842400,26695
29915.694831647900,26495
29912.119517314600,29900
29908.017320040500,27999
29906.231321681000,14499
29906.136543466500,36995
29905.954911177800,27995
29903.877393830100,16995
29902.56470425190,20995
29899.28470210790,17500
29882.000729387800,19999
29869.397246706600,35971
29869.133143586800,29995
29863.03751470700,11991
29858.3550726584,38575
29856.139300632900,29000
29850.840064423100,25988
29850.285613740900,18442
29843.007203157000,24401
29837.23827847040,26999
29834.615840706000,35711
29834.001845511500,28144
29833.847554150900,34995
29833.510649355900,27771
29815.86660519910,40324
29804.802349186900,38458
29803.258860803500,23495
29798.44522024580,29991
29794.047937044100,19991
29792.393736933800,23995
29790.20570184840,16977
29777.41836349730,25400
29772.03031679700,27495
29764.753960522100,22795
29759.678045519100,23950
29756.311048922400,22995
29755.1972360684,19275
29750.384293897000,38988
29746.230936461600,42981
29743.016351563000,40988
29730.609384314900,21995
29728.41257313030,33888
29725.961741301200,12900
29723.071919796800,25995
29721.089514248800,19995
29714.976773698700,28988
29713.846108056,44507
29713.579989533600,23939
29712.89974938480,28442
29699.032517376500,26943
29688.00591470230,22999
29682.26334287400,24500
29681.30468657040,31984
29672.97426114930,36995
29660.997348332400,15990
29653.904679001600,37495
29648.456827291100,21995
29644.99606892460,33274
29643.399681418900,41524
29643.399681418900,28180
29643.276882380000,27695
29641.61565714330,39006
29636.45034562880,28699
29629.76898810110,30850
29627.11831587620,28995
29624.56268632120,30057
29620.063198446700,14490
29618.518961106700,43995
29614.692864087400,17900
29614.626846185100,30988
29613.787476282000,21995
29613.513889832100,29991
29612.784955547600,18975
29601.232354725300,24405
29601.232354725300,24405
29601.232354725300,24405
29601.232354725300,24405
29601.232354725300,24405
29601.232354725300,24405
