prediction,price
18286.854634755102,19930
17703.34642715478,13000
13183.99402569867,13990
24907.677566114566,25474
24724.189439034722,18904
24724.189439034722,18904
24724.189439034722,19206
24770.631901553097,21240
24770.631901553097,24695
24770.631901553097,17545
24770.631901553097,18499
24770.631901553097,17545
15464.003221926167,13500
17079.59603151035,12990
12363.527165973652,11995
24907.677566114566,15906
24907.677566114566,16147
24907.677566114566,17177
24907.677566114566,17432
24907.677566114566,18523
24907.677566114566,18523
24770.631901553097,16654
24770.631901553097,16654
24770.631901553097,16922
24770.631901553097,16654
23776.61603986432,22210
24770.631901553097,25412
24770.631901553097,27060
15558.05856058053,12644
17856.194861130272,11995
15929.426616014814,5990
12363.527165973652,6877
24907.677566114566,27285
24907.677566114566,27927
24907.677566114566,29140
24098.486106228615,29265
24907.677566114566,30358
24907.677566114566,31737
24907.677566114566,34570
24770.631901553097,28105
24770.631901553097,28255
24770.631901553097,29340
23776.61603986432,28588
23776.61603986432,30136
24770.631901553097,29745
23913.661704425784,22925
24907.677566114566,26473
24770.631901553097,25585
27141.675345411357,24765
27141.675345411357,25010
26643.645955287288,25044
27141.675345411357,25260
27141.675345411357,25615
27141.675345411357,26400
27141.675345411357,27325
27141.675345411357,32405
27141.675345411357,35865
27141.675345411357,36110
27064.35539000614,24804
27064.35539000614,30565
27064.35539000614,22930
20528.37503314588,26995
9790.305331672806,7230
13641.025080669206,11999
24770.631901553097,15195
24770.631901553097,13495
24770.631901553097,14795
24770.631901553097,14795
24770.631901553097,15190
23913.661704425784,22890
24098.486106228615,23280
24907.677566114566,24761
24907.677566114566,25886
24098.486106228615,26335
24907.677566114566,26390
24907.677566114566,26390
24907.677566114566,26390
24907.677566114566,26390
24907.677566114566,26390
24907.677566114566,26390
24907.677566114566,26635
24907.677566114566,26695
24098.486106228615,26730
24907.677566114566,26885
24907.677566114566,21567
24907.677566114566,25731
23913.661704425784,27590
23913.661704425784,27590
23913.661704425784,28985
24770.631901553097,20654
23776.61603986432,26090
24770.631901553097,26390
24770.631901553097,28785
24770.631901553097,17406
24770.631901553097,24590
24770.631901553097,26885
24770.631901553097,27107
24770.631901553097,27485
24770.631901553097,27485
24770.631901553097,27485
23776.61603986432,16085
23776.61603986432,16914
24770.631901553097,21184
23776.61603986432,21500
24770.631901553097,21615
24770.631901553097,21690
24770.631901553097,21723
23776.61603986432,22295
23776.61603986432,22890
24770.631901553097,22890
24770.631901553097,22930
24770.631901553097,22930
24770.631901553097,22930
24770.631901553097,22930
24770.631901553097,22930
24770.631901553097,22930
24770.631901553097,22930
24770.631901553097,22999
24770.631901553097,23550
23776.61603986432,24061
23776.61603986432,24184
23776.61603986432,24184
24770.631901553097,24960
24770.631901553097,25342
23776.61603986432,26200
23776.61603986432,26760
24770.631901553097,26885
24770.631901553097,28074
24770.631901553097,28495
24770.631901553097,29005
23776.61603986432,14986
23776.61603986432,16923
23776.61603986432,17055
23776.61603986432,16085
23776.61603986432,16923
24770.631901553097,22890
23719.503587136052,19984
23719.503587136052,21645
23719.503587136052,22623
23719.503587136052,22623
23719.503587136052,17815
23719.503587136052,25217
23719.503587136052,16085
24770.631901553097,23445
23719.503587136052,17344
24770.631901553097,27485
24770.631901553097,33380
24770.631901553097,26090
24770.631901553097,24645
24770.631901553097,27295
24770.631901553097,26165
23719.503587136052,20793
23719.503587136052,17058
23719.503587136052,26990
23719.503587136052,25895
23719.503587136052,26090
24770.631901553097,24982
24770.631901553097,25232
18667.975556842102,19491
24770.631901553097,24785
15271.03763689921,8995
15558.05856058053,14789
15558.05856058053,10995
15271.03763689921,14250
9980.789249601867,6492
19255.930981708796,14998
16452.958122192475,10500
16452.958122192475,10500
16043.831074539867,14775
15048.129527938197,10995
19043.86015917222,17172
19166.105289367806,18418
16452.958122192475,18129
12661.192670465995,10995
17079.59603151035,8950
17079.59603151035,19500
11979.524700131555,9950
12123.106970517158,9895
20618.200725486866,21977
20618.200725486866,18400
19832.157161347663,19590
19832.157161347663,18760
19742.331469006676,18995
19742.331469006676,16995
19832.157161347663,18995
19248.530816947798,17588
19248.530816947798,17900
19248.530816947798,17554
18204.60741445839,15998
18204.60741445839,17312
18204.60741445839,15905
18114.781722117405,15999
18204.60741445839,13275
17946.020553471262,20000
17474.539841595302,13995
17856.194861130272,17500
17079.59603151035,17990
17079.59603151035,18780
17079.59603151035,15650
17079.59603151035,15500
17079.59603151035,16995
17079.59603151035,13487
16697.94101197538,16000
17079.59603151035,16900
17079.59603151035,14200
17079.59603151035,15150
17079.59603151035,14795
16515.862108739577,14995
16515.862108739577,13414
16515.862108739577,14900
16515.862108739577,14978
16515.862108739577,15900
15929.426616014814,10988
15929.426616014814,12678
12363.527165973652,11800
12363.527165973652,12590
12123.106970517158,11549
12123.106970517158,5998
12123.106970517158,9983
12123.106970517158,11576
12123.106970517158,8879
10877.879211573181,10990
10877.879211573181,5850
17079.59603151035,13597
20618.200725486866,18750
17079.59603151035,13975
12123.106970517158,11980
19248.530816947798,14827
19248.530816947798,21995
19248.530816947798,19000
18114.781722117405,19995
18204.60741445839,15837
18204.60741445839,16995
18204.60741445839,19595
18204.60741445839,14354
17946.020553471262,13990
17946.020553471262,19988
17079.59603151035,12490
17079.59603151035,17777
16515.862108739577,14993
16515.862108739577,15999
16515.862108739577,14725
16515.862108739577,17750
10877.879211573181,7995
16766.816299499325,10999
24724.189439034722,18705
24907.677566114566,17705
23776.61603986432,18323
24907.677566114566,18600
24907.677566114566,20015
24770.631901553097,16194
24770.631901553097,18265
24770.631901553097,18638
24770.631901553097,16194
24770.631901553097,17945
24770.631901553097,18396
24770.631901553097,20015
24770.631901553097,16194
24770.631901553097,17945
24770.631901553097,19824
24770.631901553097,26160
24770.631901553097,23541
24770.631901553097,23554
24770.631901553097,23554
24770.631901553097,23554
24770.631901553097,23554
24724.189439034722,20252
23913.661704425784,20272
24724.189439034722,21080
24907.677566114566,21990
23913.661704425784,27800
24098.486106228615,28860
23913.661704425784,20961
23913.661704425784,22309
24770.631901553097,25570
24770.631901553097,29855
24770.631901553097,21412
24770.631901553097,22133
23776.61603986432,23534
24770.631901553097,29950
24770.631901553097,21913
24770.631901553097,22321
24770.631901553097,22321
23719.503587136052,24226
24770.631901553097,20900
23719.503587136052,21445
24770.631901553097,18900
26643.645955287288,21944
27141.675345411357,28512
27141.675345411357,28593
27141.675345411357,28659
27141.675345411357,28659
27141.675345411357,28890
27141.675345411357,29056
27141.675345411357,29791
27141.675345411357,29859
27141.675345411357,30124
26643.645955287288,30915
27141.675345411357,31010
27141.675345411357,32800
27141.675345411357,33037
27141.675345411357,33795
27141.675345411357,34590
26643.645955287288,22271
27064.35539000614,21953
27064.35539000614,24018
27064.35539000614,24018
27064.35539000614,25243
27064.35539000614,25529
27064.35539000614,30231
27064.35539000614,31803
26509.964515179967,21458
27064.35539000614,24493
27064.35539000614,32465
26509.964515179967,27132
27064.35539000614,27490
27064.35539000614,28165
26509.964515179967,28191
27064.35539000614,28564
26509.964515179967,30701
27064.35539000614,30924
27064.35539000614,31031
27064.35539000614,31031
27064.35539000614,31166
27064.35539000614,32809
27064.35539000614,28293
27064.35539000614,29985
26452.8520624517,23305
26452.8520624517,23972
26452.8520624517,23413
27064.35539000614,33040
26452.8520624517,22101
27064.35539000614,26197
27064.35539000614,24633
27064.35539000614,24633
26452.8520624517,20238
27064.35539000614,25723
26643.645955287288,23910
27141.675345411357,24755
27141.675345411357,24905
27141.675345411357,24905
27141.675345411357,24905
26643.645955287288,25362
26643.645955287288,25508
27064.35539000614,23128
27064.35539000614,24280
27064.35539000614,24698
27064.35539000614,24755
27141.675345411357,25124
26643.645955287288,25203
27141.675345411357,25588
27141.675345411357,26025
27141.675345411357,26216
27141.675345411357,26216
27141.675345411357,26216
26643.645955287288,26414
26643.645955287288,26597
26643.645955287288,26800
27141.675345411357,27161
27141.675345411357,27441
27141.675345411357,27463
27141.675345411357,27534
27141.675345411357,27534
27141.675345411357,28114
27141.675345411357,28114
26643.645955287288,28510
26643.645955287288,28510
27141.675345411357,28525
27141.675345411357,28525
27141.675345411357,28536
27141.675345411357,29550
