prediction,price
27141.675345411357,55395
27064.35539000614,53295
20786.926639274552,21991
20203.300294874683,29881
20203.300294874683,23881
20203.300294874683,24881
20203.300294874683,23881
19159.376892385284,22965
19159.376892385284,19999
18286.854634755102,24991
18286.854634755102,24881
18197.028942414116,22299
17703.34642715478,18998
21572.97020341375,40945
21572.97020341375,38845
20786.926639274552,34695
17577.207709527658,13099
24907.677566114566,20745
24907.677566114566,24495
24907.677566114566,24495
24907.677566114566,24495
24907.677566114566,28105
24907.677566114566,24545
24907.677566114566,25540
24770.631901553097,19195
24770.631901553097,19045
24770.631901553097,23488
24770.631901553097,25090
24770.631901553097,16490
24770.631901553097,19394
19248.530816947798,9998
17946.020553471262,7350
12123.106970517158,4598
20528.37503314588,19998
20528.37503314588,19182
16515.862108739577,12998
25532.1479203465,24545
25532.1479203465,24545
25532.1479203465,24940
25532.1479203465,25540
16234.31289450722,8099
24907.677566114566,22495
24770.631901553097,25590
24770.631901553097,25590
24770.631901553097,25590
24770.631901553097,25095
23719.503587136052,19899
15299.227428440427,8995
15148.792506703623,7099
19248.530816947798,11995
16515.862108739577,10599
12363.527165973652,7495
10877.879211573181,4990
24907.677566114566,22095
24907.677566114566,23105
24907.677566114566,24710
24907.677566114566,31920
24770.631901553097,24595
26643.645955287288,20049
26643.645955287288,20964
26643.645955287288,23298
27141.675345411357,23881
26643.645955287288,24800
27141.675345411357,28097
27141.675345411357,31727
26452.8520624517,19734
14562.35701397886,9099
17022.849584319796,8999
12123.106970517158,8444
10877.879211573181,6995
10877.879211573181,6998
16356.558024702807,15399
13518.779950473621,11699
15641.80491655129,10000
16418.403746171207,10999
24907.677566114566,14914
24907.677566114566,17215
23913.661704425784,15896
23913.661704425784,17146
23913.661704425784,17146
23913.661704425784,17742
23913.661704425784,17994
24907.677566114566,18997
24907.677566114566,18997
24907.677566114566,18997
24907.677566114566,19535
24907.677566114566,20775
24907.677566114566,22890
24907.677566114566,22890
24907.677566114566,22890
23776.61603986432,18400
24770.631901553097,24835
24770.631901553097,20195
23719.503587136052,18400
23719.503587136052,18400
23719.503587136052,18709
23719.503587136052,18879
24770.631901553097,19227
23719.503587136052,19492
23719.503587136052,22447
24770.631901553097,29436
23719.503587136052,20459
23719.503587136052,21432
23719.503587136052,22447
24770.631901553097,27505
23719.503587136052,20828
24770.631901553097,27848
23719.503587136052,16146
23719.503587136052,16010
23913.661704425784,21520
24770.631901553097,25074
24770.631901553097,21460
24770.631901553097,21460
24770.631901553097,23960
24770.631901553097,23960
24770.631901553097,24524
24770.631901553097,24524
24770.631901553097,25209
24770.631901553097,25464
24770.631901553097,25709
24770.631901553097,27199
24770.631901553097,27199
24770.631901553097,27199
24770.631901553097,27199
24770.631901553097,20885
24770.631901553097,21335
24770.631901553097,22655
24770.631901553097,24817
24770.631901553097,25560
24770.631901553097,27074
24770.631901553097,20835
24770.631901553097,23437
24770.631901553097,23899
24770.631901553097,24399
24770.631901553097,24409
24770.631901553097,21335
24770.631901553097,25074
24770.631901553097,21335
24770.631901553097,25574
24770.631901553097,25074
24770.631901553097,25074
24770.631901553097,25574
24770.631901553097,23899
24770.631901553097,22977
24770.631901553097,29990
14712.791935715664,10988
11354.132264358042,9995
17999.93675668282,13099
15271.03763689921,14937
15271.03763689921,11998
11325.942472816823,6990
11566.362668273316,11989
9980.789249601867,6900
15921.58594434428,11799
15756.810150858544,10995
16072.020866081086,14599
15198.564449675,10995
16043.831074539867,13998
16665.02894472905,8500
20285.875374175503,19999
20618.200725486866,14998
17079.59603151035,9500
15929.426616014814,7989
12363.527165973652,6200
16515.862108739577,10990
16515.862108739577,6500
12123.106970517158,7150
12123.106970517158,3189
10877.879211573181,4990
20618.200725486866,18988
19742.331469006676,17990
19248.530816947798,15998
18204.60741445839,16998
18204.60741445839,15998
18204.60741445839,15998
18204.60741445839,15998
18204.60741445839,16795
18204.60741445839,16998
17856.194861130272,15998
17079.59603151035,18394
17079.59603151035,9999
17079.59603151035,10999
15929.426616014814,10937
12123.106970517158,11988
12123.106970517158,5995
10877.879211573181,6995
10877.879211573181,8926
19832.157161347663,15950
17079.59603151035,14999
17079.59603151035,16750
17079.59603151035,18551
20618.200725486866,20995
20618.200725486866,17990
19832.157161347663,18690
19832.157161347663,21995
19832.157161347663,15995
19248.530816947798,19998
19248.530816947798,17500
18114.781722117405,14995
17946.020553471262,15995
17079.59603151035,15995
16515.862108739577,12998
15834.792520161165,10479
15929.426616014814,11750
15929.426616014814,10650
12363.527165973652,12591
12363.527165973652,10500
10877.879211573181,7699
10877.879211573181,10000
10877.879211573181,9286
10877.879211573181,7500
12363.527165973652,7900
10877.879211573181,9424
18204.60741445839,15000
17946.020553471262,11999
17856.194861130272,14590
17079.59603151035,12895
17079.59603151035,12750
17079.59603151035,10399
17079.59603151035,12750
17079.59603151035,13995
17079.59603151035,14795
17079.59603151035,12950
17079.59603151035,12500
17079.59603151035,14595
17079.59603151035,10995
17079.59603151035,16990
16515.862108739577,16990
16515.862108739577,14998
16515.862108739577,12500
16515.862108739577,13599
15929.426616014814,12505
15929.426616014814,11995
15929.426616014814,11099
12123.106970517158,12750
17079.59603151035,13999
17079.59603151035,14998
16515.862108739577,12689
16515.862108739577,13788
16515.862108739577,14319
16515.862108739577,12408
15929.426616014814,12990
12123.106970517158,8683
20618.200725486866,17247
19832.157161347663,15192
19248.530816947798,17995
19158.705124606808,13477
18204.60741445839,15473
17856.194861130272,17120
17856.194861130272,13250
17079.59603151035,13998
16515.862108739577,16500
20618.200725486866,19790
17079.59603151035,18950
17079.59603151035,11995
16515.862108739577,9495
12123.106970517158,8495
10877.879211573181,8495
10877.879211573181,7294
17703.34642715478,23590
18124.238348372583,19998
13155.25256670987,16499
14161.707258851562,14999
14324.265058972747,20199
15083.692320863402,19699
15641.80491655129,14599
14727.909785766766,13499
16489.009914289658,21995
23913.661704425784,18705
24770.631901553097,17705
24770.631901553097,17705
23913.661704425784,17495
23913.661704425784,17495
24907.677566114566,17945
24907.677566114566,20015
23776.61603986432,17949
23776.61603986432,17949
23776.61603986432,17949
24770.631901553097,17945
23776.61603986432,17945
23776.61603986432,17945
23776.61603986432,17945
23776.61603986432,17945
23776.61603986432,17945
23776.61603986432,17945
24770.631901553097,20015
23776.61603986432,17945
23776.61603986432,17945
23776.61603986432,17945
23776.61603986432,17945
23776.61603986432,17945
23776.61603986432,17945
24587.143774473258,17945
24770.631901553097,17945
24770.631901553097,17945
24770.631901553097,17945
23776.61603986432,20015
24770.631901553097,20015
24770.631901553097,20015
24587.143774473258,17945
24587.143774473258,20015
24587.143774473258,20015
23719.503587136052,17974
24770.631901553097,17500
24770.631901553097,17945
24770.631901553097,20015
24770.631901553097,20015
24770.631901553097,20015
24770.631901553097,20015
24770.631901553097,17500
24770.631901553097,17594
24770.631901553097,19510
24530.03132174499,17945
23719.503587136052,19990
24770.631901553097,19890
23913.661704425784,23763
23913.661704425784,23763
24907.677566114566,25265
24907.677566114566,26160
23913.661704425784,23937
23776.61603986432,23937
23776.61603986432,23937
23776.61603986432,27535
23776.61603986432,27535
23776.61603986432,23937
23776.61603986432,24770
24770.631901553097,25265
23776.61603986432,28538
24770.631901553097,29295
