prediction,price
18204.60741445839,10900
18204.60741445839,10900
23913.661704425784,23611
23913.661704425784,23761
23776.61603986432,21240
18204.60741445839,13600
17946.020553471262,12850
23913.661704425784,13443
23913.661704425784,21116
23913.661704425784,22835
24907.677566114566,23290
24907.677566114566,23290
24907.677566114566,25095
24907.677566114566,25468
23913.661704425784,22495
23913.661704425784,22495
24770.631901553097,25590
24770.631901553097,26540
24770.631901553097,25095
24770.631901553097,25095
24770.631901553097,25095
24770.631901553097,25590
24770.631901553097,25590
24770.631901553097,25590
24770.631901553097,26045
24770.631901553097,26540
24770.631901553097,22340
24770.631901553097,22340
24770.631901553097,26540
24770.631901553097,26009
24770.631901553097,23290
24770.631901553097,22471
23719.503587136052,19445
24770.631901553097,23290
23719.503587136052,22495
24770.631901553097,23440
24770.631901553097,26009
11325.942472816823,4999
20528.37503314588,11990
20618.200725486866,13988
20528.37503314588,11495
19248.530816947798,11488
20618.200725486866,6995
12123.106970517158,6975
12123.106970517158,7990
23913.661704425784,23845
24907.677566114566,24855
23913.661704425784,25810
24907.677566114566,26822
24907.677566114566,27065
23913.661704425784,27150
24907.677566114566,28022
24907.677566114566,28045
24907.677566114566,29190
24907.677566114566,29710
24907.677566114566,29840
24907.677566114566,32230
24907.677566114566,33495
24907.677566114566,35105
24907.677566114566,37915
23913.661704425784,26851
23913.661704425784,27507
24587.143774473258,28540
24770.631901553097,29140
24770.631901553097,30905
24770.631901553097,27710
24770.631901553097,28255
24770.631901553097,29790
24770.631901553097,30905
24770.631901553097,31410
23776.61603986432,32249
24770.631901553097,25060
24770.631901553097,28915
24770.631901553097,29710
23776.61603986432,29885
24770.631901553097,29710
23776.61603986432,28658
24770.631901553097,34231
23719.503587136052,26616
24530.03132174499,31645
23719.503587136052,27507
23719.503587136052,28185
23719.503587136052,30360
24770.631901553097,31705
24770.631901553097,27440
23719.503587136052,31990
24770.631901553097,25290
24770.631901553097,30480
24770.631901553097,27065
23719.503587136052,27585
23719.503587136052,28045
24907.677566114566,23214
23913.661704425784,23460
23913.661704425784,24410
24907.677566114566,24440
23913.661704425784,25645
23913.661704425784,25780
24907.677566114566,25955
23913.661704425784,25962
24098.486106228615,27560
23913.661704425784,27731
23913.661704425784,30344
24907.677566114566,31800
23776.61603986432,25115
24770.631901553097,26940
23719.503587136052,27360
26643.645955287288,24225
26643.645955287288,25140
26643.645955287288,25240
26643.645955287288,27635
27141.675345411357,28875
26643.645955287288,33130
27064.35539000614,31835
27064.35539000614,25615
27064.35539000614,29970
27064.35539000614,21013
27064.35539000614,21013
27064.35539000614,22789
27064.35539000614,23416
27064.35539000614,23416
26452.8520624517,31590
27064.35539000614,24680
26452.8520624517,27635
27064.35539000614,28385
26452.8520624517,24085
21572.97020341375,21329
21572.97020341375,19997
20786.926639274552,21000
20786.926639274552,19997
9790.305331672806,7480
15641.80491655129,12777
23913.661704425784,10253
23913.661704425784,11243
23913.661704425784,11533
23913.661704425784,12283
24907.677566114566,14216
24907.677566114566,14286
23913.661704425784,15495
23913.661704425784,15890
24907.677566114566,17219
24907.677566114566,17790
24907.677566114566,14031
24907.677566114566,14031
24907.677566114566,14367
24770.631901553097,17095
23913.661704425784,16793
23913.661704425784,16793
23913.661704425784,16869
23913.661704425784,16910
23913.661704425784,16935
23913.661704425784,16935
23913.661704425784,16958
23913.661704425784,17014
23913.661704425784,17031
23913.661704425784,17069
23913.661704425784,17070
23913.661704425784,17070
23913.661704425784,17119
23913.661704425784,17160
23913.661704425784,17160
23913.661704425784,17297
23913.661704425784,17297
23913.661704425784,17663
23913.661704425784,17678
23913.661704425784,17678
23913.661704425784,18287
23913.661704425784,18287
23913.661704425784,18287
23913.661704425784,18314
23913.661704425784,18364
23913.661704425784,18364
23913.661704425784,18429
23913.661704425784,18689
23913.661704425784,18820
23913.661704425784,18879
23913.661704425784,18951
24907.677566114566,19117
23913.661704425784,19299
24907.677566114566,20595
24907.677566114566,20795
24907.677566114566,20949
24907.677566114566,21476
24907.677566114566,21500
24907.677566114566,21745
24907.677566114566,22018
24907.677566114566,22164
24907.677566114566,22164
24907.677566114566,22176
24907.677566114566,22356
24907.677566114566,22395
