prediction,price
17139.612504384004,19998
17139.612504384004,19250
23913.661704425784,24062
23913.661704425784,24062
24770.631901553097,19796
23719.503587136052,24545
23719.503587136052,24740
24770.631901553097,19302
24770.631901553097,16877
17079.59603151035,6995
10877.879211573181,3993
17079.59603151035,9995
25395.10225578503,24940
24770.631901553097,15370
24770.631901553097,16670
24770.631901553097,16755
24770.631901553097,16860
24770.631901553097,17050
24770.631901553097,17540
24770.631901553097,17625
24770.631901553097,17920
24770.631901553097,18940
24770.631901553097,15630
24770.631901553097,15655
24770.631901553097,16440
24770.631901553097,17760
24770.631901553097,17860
24770.631901553097,18220
24770.631901553097,16240
24770.631901553097,17050
24770.631901553097,17600
24770.631901553097,17625
24770.631901553097,17630
24770.631901553097,17630
24770.631901553097,18825
24770.631901553097,18000
24770.631901553097,16860
24770.631901553097,17625
24770.631901553097,19269
24770.631901553097,16310
24770.631901553097,16655
24724.189439034722,22990
24770.631901553097,21074
24770.631901553097,22440
23776.61603986432,20901
24770.631901553097,21951
24770.631901553097,22061
24770.631901553097,19802
23776.61603986432,20901
23719.503587136052,20901
24770.631901553097,21701
23719.503587136052,20901
24770.631901553097,19802
23719.503587136052,20901
19284.12077325001,9999
15271.03763689921,8190
17946.020553471262,8988
20618.200725486866,14988
12363.527165973652,6999
24907.677566114566,23332
24907.677566114566,24865
24907.677566114566,25465
24907.677566114566,26126
24907.677566114566,28340
24907.677566114566,28950
24907.677566114566,31091
24770.631901553097,22639
24770.631901553097,29405
24724.189439034722,30630
24770.631901553097,26789
23719.503587136052,21297
23719.503587136052,21297
23719.503587136052,24742
24770.631901553097,25718
26643.645955287288,19046
26643.645955287288,19225
26643.645955287288,19788
26643.645955287288,19818
27141.675345411357,22250
26643.645955287288,23042
26643.645955287288,25925
26643.645955287288,27943
26452.8520624517,19581
26452.8520624517,23931
26452.8520624517,23399
26452.8520624517,23949
27064.35539000614,18700
16515.862108739577,7595
24770.631901553097,13059
24770.631901553097,12367
24770.631901553097,15190
24770.631901553097,17498
24770.631901553097,17546
24770.631901553097,17498
24724.189439034722,16037
24907.677566114566,19575
24724.189439034722,22295
24724.189439034722,22295
24724.189439034722,23015
24724.189439034722,23015
24724.189439034722,23015
24724.189439034722,23015
24724.189439034722,23510
24724.189439034722,23510
24724.189439034722,23510
24724.189439034722,23700
24724.189439034722,25265
24907.677566114566,21599
24770.631901553097,18247
24770.631901553097,18535
24770.631901553097,19546
24770.631901553097,19546
24770.631901553097,20789
24770.631901553097,21567
24770.631901553097,21567
24770.631901553097,21567
24770.631901553097,18486
24770.631901553097,19834
23776.61603986432,19844
24770.631901553097,21106
24770.631901553097,21199
24770.631901553097,25286
24770.631901553097,25760
24770.631901553097,27695
24770.631901553097,18720
24770.631901553097,21773
24770.631901553097,25265
24770.631901553097,20429
24770.631901553097,20574
24770.631901553097,20574
24770.631901553097,20730
24770.631901553097,20824
24770.631901553097,20921
24770.631901553097,20990
24770.631901553097,21950
23776.61603986432,23090
24770.631901553097,27505
24770.631901553097,19960
24770.631901553097,21602
24770.631901553097,21773
24770.631901553097,21773
24770.631901553097,19255
23719.503587136052,22898
24770.631901553097,25265
23719.503587136052,25946
24770.631901553097,25038
24770.631901553097,26148
24770.631901553097,25038
24770.631901553097,19904
24770.631901553097,20654
24770.631901553097,18194
24770.631901553097,18741
24724.189439034722,18972
24724.189439034722,19359
24724.189439034722,20220
24724.189439034722,21077
24724.189439034722,21805
24724.189439034722,21855
24724.189439034722,22040
24724.189439034722,23149
24724.189439034722,23149
24907.677566114566,22213
24770.631901553097,22844
10008.979041143086,3900
18212.00757921939,12998
15558.05856058053,14999
11325.942472816823,7994
11325.942472816823,5995
18212.00757921939,15885
16043.831074539867,13044
15756.810150858544,15885
15756.810150858544,14900
15170.374658133782,13995
16665.02894472905,16204
15921.58594434428,14600
15756.810150858544,15999
11811.714986776158,6495
17376.819718332874,21995
