prediction,price
19159.376892385284,21990
24724.189439034722,16322
24724.189439034722,17312
24724.189439034722,17312
24724.189439034722,17312
24724.189439034722,17312
24724.189439034722,17893
24724.189439034722,18016
24724.189439034722,18195
24724.189439034722,18808
24724.189439034722,19081
24724.189439034722,19081
24724.189439034722,19135
24724.189439034722,19135
24724.189439034722,19277
24724.189439034722,19277
23913.661704425784,20817
24907.677566114566,20876
24907.677566114566,20877
24724.189439034722,20958
24907.677566114566,21070
23913.661704425784,27750
23719.503587136052,21672
24770.631901553097,16390
24770.631901553097,16982
24770.631901553097,16995
24770.631901553097,17546
24770.631901553097,17546
24770.631901553097,18105
17946.020553471262,17500
16515.862108739577,12991
24533.859574643535,20001
24533.859574643535,20936
24533.859574643535,20962
24533.859574643535,20962
25316.654081404748,19111
25651.947285446022,21900
16234.31289450722,6999
23913.661704425784,19590
23913.661704425784,19590
23913.661704425784,20690
24907.677566114566,22440
23776.61603986432,20571
23776.61603986432,20571
24587.143774473258,20571
23719.503587136052,21077
24770.631901553097,21945
23719.503587136052,21601
24770.631901553097,21840
15558.05856058053,6990
12363.527165973652,6995
12363.527165973652,7450
23913.661704425784,18585
23913.661704425784,19185
23913.661704425784,19235
23913.661704425784,19235
23913.661704425784,19360
23913.661704425784,19835
23913.661704425784,19960
23913.661704425784,20580
23913.661704425784,20835
23913.661704425784,20835
23913.661704425784,20890
23913.661704425784,21485
24907.677566114566,27215
24907.677566114566,27610
24907.677566114566,28755
24907.677566114566,28755
24907.677566114566,30100
24907.677566114566,30655
23776.61603986432,22625
23719.503587136052,25280
23719.503587136052,22518
23719.503587136052,22625
23719.503587136052,22625
23719.503587136052,22625
24530.03132174499,22518
24530.03132174499,22625
23719.503587136052,22755
23719.503587136052,22625
23719.503587136052,22164
24530.03132174499,22518
23719.503587136052,22750
24907.677566114566,28665
26643.645955287288,23031
26643.645955287288,24215
26643.645955287288,24280
26643.645955287288,24280
26643.645955287288,24280
26643.645955287288,24385
26509.964515179967,24865
26509.964515179967,24865
26509.964515179967,24865
26509.964515179967,25689
26452.8520624517,24865
26452.8520624517,22934
27064.35539000614,21091
26452.8520624517,22934
27064.35539000614,22941
27064.35539000614,22941
27064.35539000614,22619
26452.8520624517,22934
27064.35539000614,21525
27064.35539000614,19485
9980.789249601867,5995
10877.879211573181,5995
21483.144511072765,20000
21483.144511072765,21000
21483.144511072765,22000
23913.661704425784,13995
24907.677566114566,15185
24907.677566114566,15185
24770.631901553097,15195
24770.631901553097,15495
23719.503587136052,13995
23913.661704425784,16465
23913.661704425784,16465
23913.661704425784,16465
23913.661704425784,16465
23913.661704425784,16465
23913.661704425784,16465
23913.661704425784,16960
23913.661704425784,17345
23913.661704425784,17345
23913.661704425784,17345
23913.661704425784,17345
23913.661704425784,17345
23913.661704425784,17345
23913.661704425784,17595
23913.661704425784,17895
23913.661704425784,18390
23913.661704425784,18390
23913.661704425784,18390
23913.661704425784,18885
23913.661704425784,18885
23913.661704425784,18885
23913.661704425784,18990
23913.661704425784,18990
23913.661704425784,20445
24907.677566114566,22694
24907.677566114566,24645
24907.677566114566,25140
24907.677566114566,25140
23913.661704425784,26085
24907.677566114566,26390
24770.631901553097,22693
24770.631901553097,22693
24770.631901553097,22694
24770.631901553097,22790
24770.631901553097,22890
24770.631901553097,24098
24770.631901553097,24098
24770.631901553097,24242
24770.631901553097,24242
24770.631901553097,24720
24770.631901553097,25558
24770.631901553097,26390
24770.631901553097,26465
24770.631901553097,25535
23776.61603986432,18860
23776.61603986432,18860
24587.143774473258,21032
23776.61603986432,21042
23776.61603986432,22890
23776.61603986432,22890
23776.61603986432,20415
23776.61603986432,20415
24770.631901553097,24645
24770.631901553097,26885
23719.503587136052,18420
23719.503587136052,20230
23719.503587136052,22792
23719.503587136052,17318
23719.503587136052,22022
23719.503587136052,15988
23719.503587136052,17318
24770.631901553097,22415
24770.631901553097,24098
24770.631901553097,22415
23719.503587136052,20952
23719.503587136052,18860
24770.631901553097,24098
24770.631901553097,24098
24770.631901553097,22415
24770.631901553097,21699
24770.631901553097,25895
24770.631901553097,23999
23913.661704425784,17569
24907.677566114566,17569
23913.661704425784,20365
23913.661704425784,20365
24907.677566114566,23224
24770.631901553097,16926
24770.631901553097,17041
24770.631901553097,20815
24770.631901553097,25695
24770.631901553097,20065
24770.631901553097,21637
24770.631901553097,20840
24770.631901553097,26510
